a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
328.00,594.00,151.00,594.00,28.00,9.23,17.69,34.01,35.78,27.22,65.54,33.00,112.00,23.60,14.28,27.69,55.00,15.58,54.24,42.68,33.00,6.59,21.29,11.61,58.01,12.00,64.22,8.10,15.00,39.45,12.23,40.80,103.77,5.42,181.67,11.74,55.00,5.97,9.39,7.72,15.03,14.29,23.91,9.62,48.00,325.18,325.00,256.00,12.00,592.00,591.94,154.00,6.00,145.91,145.69,165.00,8.00,596.38,596.06,451.00,11.00,32.67,32.38,86.00,9.00,0,휴식 (Relax)
320.00,583.00,156.00,627.00,36.00,17.18,14.76,37.54,32.98,28.24,72.71,28.73,104.00,13.65,17.20,27.65,56.09,26.22,63.72,35.58,22.00,6.59,21.29,11.61,58.01,12.00,64.22,8.10,15.00,39.45,12.23,40.80,103.77,5.42,181.67,11.74,55.00,2.16,7.65,2.55,16.55,8.91,21.39,3.66,42.00,324.68,324.50,248.00,12.00,591.32,591.25,165.00,7.00,145.91,145.69,149.00,7.00,596.38,596.06,429.00,11.00,32.22,32.00,80.00,9.00,0,휴식 (Relax)
328.00,583.00,140.00,572.00,28.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,11.85,18.60,38.50,45.35,26.38,61.39,45.14,33.00,2.34,19.42,6.67,58.31,9.98,59.25,11.77,20.00,39.45,12.23,40.80,103.77,5.42,181.67,11.74,55.00,2.16,7.65,2.55,16.55,8.91,21.39,3.66,42.00,325.67,325.50,232.00,12.00,590.64,590.56,154.00,7.00,146.21,146.00,160.00,8.00,596.38,596.06,451.00,11.00,32.22,32.00,77.00,9.00,0,휴식 (Relax)
336.00,594.00,140.00,594.00,36.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,20.65,18.03,45.09,44.00,15.65,55.34,34.17,22.00,2.34,19.42,6.67,58.31,9.98,59.25,11.77,20.00,43.60,18.94,43.34,113.25,7.60,173.59,5.94,44.00,2.54,4.67,5.53,15.52,9.94,18.55,2.04,39.00,325.67,325.50,208.00,11.00,589.94,589.88,132.00,7.00,146.21,146.00,155.00,8.00,595.69,595.38,451.00,10.00,32.00,31.81,74.00,9.00,0,휴식 (Relax)
304.00,561.00,151.00,594.00,28.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,31.63,15.67,41.69,55.00,24.12,65.97,44.76,33.00,3.73,13.72,12.12,58.00,8.31,60.23,14.22,26.00,35.65,8.15,51.92,108.34,12.90,173.73,14.93,33.00,2.54,4.67,5.53,15.52,9.94,18.55,2.04,39.00,325.67,325.50,200.00,11.00,589.28,589.19,132.00,7.00,146.59,146.38,166.00,9.00,596.37,596.06,440.00,10.00,32.00,31.81,77.00,9.00,0,휴식 (Relax)
344.00,605.00,140.00,594.00,33.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,31.63,15.67,41.69,55.00,24.12,65.97,44.76,33.00,2.54,16.34,9.67,53.00,13.13,64.49,16.11,31.00,35.65,8.15,51.92,108.34,12.90,173.73,14.93,33.00,2.54,4.67,5.53,15.52,9.94,18.55,2.04,39.00,325.67,325.50,216.00,11.00,589.28,589.19,165.00,8.00,146.28,146.06,166.00,9.00,596.37,596.06,418.00,9.00,32.00,31.81,82.00,10.00,0,휴식 (Relax)
320.00,594.00,156.00,616.00,36.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,31.63,15.67,41.69,55.00,24.12,65.97,44.76,33.00,2.54,16.34,9.67,53.00,13.13,64.49,16.11,31.00,35.65,8.15,51.92,108.34,12.90,173.73,14.93,33.00,4.61,3.66,8.30,18.44,7.84,21.32,4.93,36.00,325.67,325.50,232.00,11.00,589.28,589.19,165.00,7.00,146.28,146.06,161.00,9.00,596.37,596.06,385.00,9.00,32.20,32.00,85.00,10.00,0,휴식 (Relax)
328.00,583.00,140.00,572.00,31.00,7.89,13.66,21.90,48.66,18.47,79.63,19.92,88.00,31.63,15.67,41.69,55.00,24.12,65.97,44.76,33.00,2.46,20.45,5.75,48.00,16.39,62.11,18.00,26.00,25.41,18.61,41.24,98.39,20.88,166.51,11.04,44.00,2.65,5.24,8.39,18.11,5.93,23.16,6.90,34.00,325.67,325.50,232.00,11.00,589.28,589.19,176.00,8.00,146.58,146.38,167.00,10.00,597.02,596.75,407.00,10.00,32.07,31.88,85.00,10.00,0,휴식 (Relax)
336.00,594.00,151.00,594.00,28.00,21.90,28.59,19.92,32.98,7.89,93.71,18.47,72.00,33.03,20.20,30.96,44.00,20.85,76.71,48.54,22.00,8.31,26.30,10.15,48.37,11.26,60.47,13.75,32.00,19.84,28.45,35.54,93.98,25.12,165.84,11.48,33.00,2.65,5.24,8.39,18.11,5.93,23.16,6.90,34.00,326.67,326.50,232.00,10.00,589.96,589.88,187.00,9.00,146.95,146.75,161.00,10.00,597.70,597.44,385.00,9.00,32.07,31.88,83.00,9.00,0,휴식 (Relax)
328.00,583.00,156.00,616.00,39.00,21.90,28.59,19.92,32.98,7.89,93.71,18.47,72.00,33.03,20.20,30.96,44.00,20.85,76.71,48.54,22.00,4.26,23.51,6.55,42.43,14.13,55.46,9.12,38.00,21.83,26.01,29.06,83.77,35.94,158.04,17.06,22.00,8.39,5.62,6.90,18.44,2.65,26.01,5.93,40.00,326.67,326.50,232.00,10.00,589.96,589.88,176.00,9.00,146.55,146.38,144.00,9.00,596.98,596.75,363.00,9.00,32.49,32.25,92.00,10.00,0,휴식 (Relax)
312.00,594.00,135.00,583.00,31.00,23.39,32.50,22.48,11.31,29.67,85.98,10.71,96.00,23.89,29.52,22.15,33.00,29.34,75.25,38.28,33.00,6.88,25.91,10.86,43.42,9.48,60.39,13.74,33.00,21.83,26.01,29.06,83.77,35.94,158.04,17.06,22.00,8.39,5.62,6.90,18.44,2.65,26.01,5.93,40.00,325.18,325.00,240.00,11.00,589.26,589.19,176.00,10.00,146.25,146.06,165.00,10.00,596.98,596.75,374.00,9.00,32.49,32.25,92.00,10.00,0,휴식 (Relax)
336.00,583.00,140.00,583.00,39.00,17.20,24.79,15.01,8.00,32.14,90.65,15.44,104.00,13.87,40.07,12.76,34.79,33.00,68.45,49.28,22.00,6.88,25.91,10.86,43.42,9.48,60.39,13.74,33.00,25.17,48.01,30.82,104.36,22.41,142.98,28.61,0.00,8.39,5.62,6.90,18.44,2.65,26.01,5.93,40.00,325.69,325.50,240.00,11.00,588.58,588.50,176.00,10.00,146.25,146.06,165.00,10.00,595.61,595.38,352.00,8.00,32.49,32.25,87.00,10.00,0,휴식 (Relax)
296.00,583.00,145.00,594.00,28.00,24.70,32.12,16.60,16.00,27.36,98.59,20.35,112.00,13.87,40.07,12.76,34.79,33.00,68.45,49.28,22.00,6.88,25.91,10.86,43.42,9.48,60.39,13.74,33.00,25.12,40.87,19.84,101.41,11.48,144.35,35.54,11.00,9.05,6.23,6.09,16.49,3.08,25.71,3.93,38.00,325.23,325.00,248.00,11.00,588.58,588.50,165.00,9.00,146.25,146.06,170.00,10.00,596.29,596.06,352.00,8.00,32.60,32.38,91.00,10.00,0,휴식 (Relax)
344.00,594.00,151.00,583.00,28.00,16.76,29.72,22.74,17.89,19.46,104.98,24.80,120.00,13.87,40.07,12.76,34.79,33.00,68.45,49.28,22.00,3.38,25.42,16.86,49.24,14.16,55.64,18.22,27.00,20.88,40.40,25.41,90.71,11.04,153.41,41.24,22.00,10.10,9.12,11.07,16.03,4.06,29.10,1.74,33.00,325.75,325.50,280.00,11.00,588.58,588.50,176.00,10.00,146.63,146.44,165.00,10.00,595.61,595.38,330.00,7.00,32.30,32.06,91.00,10.00,0,휴식 (Relax)
320.00,583.00,145.00,605.00,36.00,16.76,29.72,22.74,17.89,19.46,104.98,24.80,120.00,7.98,31.17,20.06,24.60,42.14,71.26,45.98,33.00,10.19,18.91,16.17,52.80,16.69,44.70,25.85,16.00,20.88,31.34,25.41,88.00,11.04,131.95,41.24,0.00,8.08,6.13,10.10,19.03,4.36,32.10,4.66,30.00,325.75,325.50,296.00,11.00,587.89,587.81,187.00,11.00,145.93,145.75,150.00,10.00,594.19,594.00,308.00,4.00,32.50,32.25,97.00,11.00,0,휴식 (Relax)
320.00,583.00,140.00,583.00,33.00,22.46,21.89,25.65,22.63,13.60,109.84,26.47,112.00,15.65,20.20,20.65,31.11,34.17,76.71,45.09,22.00,7.15,23.64,11.21,48.30,14.45,41.80,28.75,11.00,20.88,31.34,25.41,88.00,11.04,131.95,41.24,0.00,6.49,5.14,11.82,19.24,5.88,30.75,2.77,32.00,325.26,325.00,296.00,11.00,587.20,587.12,187.00,11.00,146.22,146.06,139.00,9.00,594.19,594.00,319.00,5.00,32.62,32.38,97.00,11.00,0,휴식 (Relax)
320.00,605.00,145.00,583.00,28.00,27.42,15.60,33.60,28.84,21.45,101.88,21.79,120.00,4.85,28.51,29.83,24.60,40.38,87.51,42.57,11.00,9.36,18.57,15.26,45.88,8.48,43.46,31.05,5.00,21.26,20.46,15.47,88.68,9.26,134.96,51.10,11.00,6.49,5.14,11.82,19.24,5.88,30.75,2.77,32.00,324.76,324.50,288.00,10.00,587.90,587.81,198.00,11.00,145.84,145.69,139.00,9.00,593.51,593.31,286.00,9.00,32.62,32.38,94.00,11.00,0,휴식 (Relax)
328.00,583.00,156.00,627.00,36.00,25.43,17.35,32.21,33.94,24.59,95.77,16.48,128.00,4.85,28.51,29.83,24.60,40.38,87.51,42.57,11.00,9.36,18.57,15.26,45.88,8.48,43.46,31.05,5.00,21.26,20.46,15.47,88.68,9.26,134.96,51.10,11.00,6.49,5.14,11.82,19.24,5.88,30.75,2.77,32.00,325.26,325.00,288.00,10.00,587.90,587.81,220.00,12.00,145.84,145.69,134.00,9.00,593.51,593.31,275.00,9.00,32.62,32.38,94.00,11.00,0,휴식 (Relax)
320.00,594.00,135.00,561.00,28.00,24.37,21.34,25.23,28.84,20.99,95.63,11.00,136.00,6.90,24.32,28.44,31.11,42.56,90.11,34.70,0.00,10.23,21.94,10.30,47.85,12.19,48.19,29.95,0.00,18.81,24.96,26.33,88.00,3.97,145.46,61.46,22.00,6.49,5.14,11.82,19.24,5.88,30.75,2.77,32.00,324.76,324.50,288.00,11.00,588.59,588.50,220.00,12.00,145.55,145.38,155.00,10.00,592.85,592.62,319.00,9.00,32.62,32.38,94.00,11.00,0,휴식 (Relax)
328.00,594.00,151.00,605.00,31.00,22.79,29.32,19.13,35.78,28.97,90.00,17.99,128.00,6.90,24.32,28.44,31.11,42.56,90.11,34.70,0.00,14.78,10.96,18.63,38.28,22.17,54.09,26.13,11.00,24.73,14.18,22.99,77.00,14.89,150.96,70.21,33.00,10.52,5.77,14.84,19.10,9.60,27.73,4.57,27.00,324.25,324.00,264.00,11.00,588.59,588.50,187.00,11.00,146.23,146.06,160.00,10.00,593.55,593.31,363.00,10.00,32.30,32.06,89.00,10.00,0,휴식 (Relax)
312.00,572.00,151.00,594.00,31.00,27.07,23.89,17.33,32.98,33.28,82.01,25.99,120.00,17.40,13.67,21.45,24.60,33.05,79.67,23.77,11.00,14.78,10.96,18.63,38.28,22.17,54.09,26.13,11.00,24.73,14.18,22.99,77.00,14.89,150.96,70.21,33.00,8.88,2.89,16.21,16.12,9.65,28.49,6.72,24.00,324.72,324.50,240.00,11.00,589.25,589.19,165.00,11.00,146.23,146.06,149.00,9.00,593.55,593.31,374.00,10.00,32.47,32.25,84.00,9.00,0,휴식 (Relax)
352.00,605.00,151.00,605.00,36.00,34.35,26.35,10.37,40.79,37.80,88.06,18.86,128.00,17.40,13.67,21.45,24.60,33.05,79.67,23.77,11.00,25.78,16.17,8.73,47.85,13.36,45.85,18.35,22.00,35.73,15.46,32.20,88.00,9.87,141.74,73.03,44.00,9.23,1.12,19.18,16.76,12.29,25.86,5.66,27.00,325.26,325.00,256.00,11.00,589.25,589.19,187.00,12.00,146.91,146.75,133.00,8.00,594.24,594.00,363.00,7.00,32.67,32.44,86.00,10.00,0,휴식 (Relax)
328.00,605.00,145.00,605.00,36.00,42.35,34.02,5.06,43.08,30.24,87.60,24.38,120.00,25.30,20.20,32.16,31.11,43.91,76.71,16.41,22.00,16.26,5.20,19.12,53.60,4.53,34.86,11.03,33.00,25.86,5.92,34.90,88.68,4.07,130.95,73.19,55.00,9.23,1.12,19.18,16.76,12.29,25.86,5.66,27.00,325.75,325.50,272.00,10.00,589.95,589.88,176.00,11.00,146.21,146.06,123.00,8.00,593.54,593.31,319.00,9.00,32.67,32.44,81.00,9.00,0,휴식 (Relax)
320.00,572.00,145.00,572.00,31.00,35.15,27.45,4.84,50.60,31.14,93.37,29.04,112.00,21.42,9.31,31.78,39.66,50.37,83.26,18.72,33.00,19.18,9.14,18.92,49.68,8.83,31.44,8.26,38.00,25.86,5.92,34.90,88.68,4.07,130.95,73.19,55.00,9.23,1.12,19.18,16.76,12.29,25.86,5.66,27.00,325.26,325.00,272.00,11.00,589.28,589.19,198.00,11.00,146.51,146.38,112.00,7.00,593.54,593.31,330.00,9.00,32.67,32.44,83.00,10.00,0,휴식 (Relax)
336.00,605.00,145.00,594.00,31.00,35.15,27.45,4.84,50.60,31.14,93.37,29.04,112.00,21.36,17.89,21.31,34.79,46.54,94.21,28.20,44.00,18.08,9.25,13.31,46.04,13.67,32.53,6.09,44.00,25.86,5.92,34.90,88.68,4.07,130.95,73.19,55.00,12.21,3.67,16.66,13.93,15.29,25.27,3.39,24.00,325.26,325.00,280.00,12.00,589.98,589.88,220.00,11.00,146.13,146.00,107.00,7.00,593.54,593.31,330.00,10.00,32.84,32.62,72.00,9.00,0,휴식 (Relax)
328.00,572.00,162.00,638.00,36.00,35.15,27.45,4.84,50.60,31.14,93.37,29.04,112.00,25.33,17.65,30.06,24.60,35.70,102.85,39.19,55.00,16.87,4.57,18.18,51.11,14.40,37.88,7.05,50.00,31.36,23.31,52.92,110.55,22.08,149.82,54.67,77.00,9.40,3.41,16.24,13.15,16.75,22.94,1.85,21.00,325.26,325.00,272.00,11.00,589.30,589.19,242.00,11.00,146.54,146.38,103.00,7.00,594.99,594.69,341.00,9.00,32.63,32.44,69.00,9.00,0,휴식 (Relax)
336.00,605.00,135.00,572.00,28.00,40.44,4.30,26.78,62.48,25.69,95.23,28.77,88.00,17.37,9.50,33.40,31.11,31.02,105.08,49.60,66.00,16.87,4.57,18.18,51.11,14.40,37.88,7.05,50.00,30.83,20.13,45.06,112.18,29.56,160.41,44.20,88.00,7.61,6.26,13.45,10.20,18.58,25.94,3.98,24.00,326.75,326.50,256.00,10.00,590.00,589.88,264.00,11.00,146.54,146.38,125.00,8.00,594.32,594.00,407.00,7.00,32.46,32.25,69.00,9.00,0,휴식 (Relax)
320.00,594.00,145.00,616.00,42.00,41.45,20.29,27.80,75.47,15.56,87.48,33.27,72.00,10.01,3.27,44.38,24.60,23.47,111.05,41.66,55.00,13.65,2.63,13.42,46.87,10.14,40.24,7.91,55.00,31.98,24.33,42.28,80.08,37.64,179.10,11.34,121.00,8.44,4.04,15.76,10.05,21.44,28.03,6.97,27.00,325.74,325.50,232.00,10.00,590.69,590.56,275.00,11.00,146.84,146.69,130.00,8.00,596.40,596.06,440.00,11.00,32.69,32.44,72.00,9.00,0,휴식 (Relax)
304.00,594.00,140.00,572.00,24.00,37.15,15.83,19.80,71.55,7.60,80.03,35.24,64.00,8.28,10.93,49.10,15.56,34.32,100.22,46.38,66.00,17.97,2.69,17.24,44.29,12.48,39.35,9.80,60.00,35.23,30.56,60.77,77.00,34.12,178.15,13.91,143.00,9.11,5.16,17.15,14.04,22.23,28.41,10.81,31.00,326.20,326.00,200.00,9.00,591.37,591.25,264.00,10.00,146.54,146.38,129.00,7.00,595.05,594.69,473.00,12.00,32.49,32.19,90.00,10.00,0,휴식 (Relax)
344.00,572.00,145.00,583.00,31.00,37.15,15.83,19.80,71.55,7.60,80.03,35.24,64.00,22.56,19.46,64.56,15.56,45.18,82.95,54.42,88.00,23.97,7.55,17.04,39.12,6.91,44.21,10.17,54.00,35.23,30.56,60.77,77.00,34.12,178.15,13.91,143.00,7.31,6.21,14.15,14.14,19.99,26.78,13.37,34.00,326.20,326.00,216.00,9.00,590.01,589.88,275.00,10.00,146.16,146.00,128.00,6.00,595.05,594.69,462.00,11.00,32.66,32.38,89.00,9.00,0,휴식 (Relax)
320.00,583.00,156.00,616.00,36.00,37.15,15.83,19.80,71.55,7.60,80.03,35.24,64.00,22.56,19.46,64.56,15.56,45.18,82.95,54.42,88.00,14.13,10.23,27.09,34.48,13.73,55.04,19.44,43.00,25.01,22.91,65.08,77.78,43.48,189.14,4.97,132.00,7.31,6.21,14.15,14.14,19.99,26.78,13.37,34.00,326.20,326.00,240.00,10.00,590.01,589.88,286.00,10.00,146.87,146.69,134.00,7.00,595.75,595.38,473.00,11.00,32.66,32.38,91.00,10.00,0,휴식 (Relax)
328.00,583.00,135.00,572.00,31.00,29.19,23.42,27.47,64.50,2.10,77.33,41.44,72.00,22.56,19.46,64.56,15.56,45.18,82.95,54.42,88.00,17.32,5.25,24.09,39.29,17.96,58.11,24.44,38.00,35.99,23.61,54.13,88.68,43.90,197.20,11.80,121.00,9.24,4.69,12.69,14.56,20.07,28.53,12.93,32.00,326.70,326.50,248.00,11.00,590.01,589.88,264.00,9.00,146.57,146.38,150.00,8.00,595.09,594.69,517.00,12.00,32.54,32.25,91.00,10.00,0,휴식 (Relax)
328.00,616.00,140.00,605.00,33.00,22.51,28.29,29.72,60.93,5.91,84.47,33.69,64.00,16.91,24.74,75.22,11.00,42.65,93.95,48.99,99.00,19.87,4.49,27.28,38.33,19.08,58.77,19.92,43.00,17.11,39.06,63.92,88.68,27.77,199.64,33.79,99.00,4.37,6.68,17.43,9.85,15.81,30.35,14.94,27.00,327.19,327.00,240.00,10.00,590.73,590.56,275.00,9.00,146.27,146.06,144.00,7.00,596.46,596.06,506.00,12.00,32.83,32.56,85.00,9.00,0,휴식 (Relax)
312.00,551.00,162.00,605.00,31.00,33.32,32.70,42.37,46.65,18.95,99.69,17.88,48.00,34.44,7.57,62.25,43.00,72.38,119.35,33.83,131.00,19.25,2.49,21.80,44.28,25.08,63.78,16.77,49.00,32.36,18.24,77.80,66.91,7.43,187.73,54.85,77.00,8.75,8.31,17.55,9.06,11.83,29.10,19.27,22.00,326.21,326.00,248.00,10.00,588.80,588.56,329.00,9.00,146.68,146.44,145.00,7.00,595.04,594.69,440.00,11.00,32.51,32.25,79.00,8.00,0,휴식 (Relax)
336.00,616.00,135.00,583.00,33.00,28.53,17.72,31.11,56.57,25.96,108.25,10.21,32.00,27.04,19.29,45.55,48.30,87.88,125.96,30.25,153.00,19.25,2.49,21.80,44.28,25.08,63.78,16.77,49.00,25.61,32.43,58.24,66.91,25.76,166.57,73.84,55.00,6.05,3.45,12.73,14.04,14.45,25.18,24.26,17.00,327.22,327.00,264.00,10.00,590.21,589.94,394.00,10.00,146.68,146.44,156.00,7.00,596.36,596.06,418.00,11.00,32.80,32.56,78.00,8.00,0,휴식 (Relax)
328.00,594.00,151.00,616.00,42.00,28.53,17.72,31.11,56.57,25.96,108.25,10.21,32.00,27.04,19.29,45.55,48.30,87.88,125.96,30.25,153.00,19.25,2.49,21.80,44.28,25.08,63.78,16.77,49.00,32.16,36.42,60.99,56.09,20.88,176.36,67.01,66.00,13.28,7.98,10.07,18.44,5.23,36.17,14.39,28.00,327.22,327.00,256.00,9.00,590.21,589.94,394.00,9.00,146.68,146.44,172.00,8.00,597.06,596.75,440.00,11.00,33.56,33.25,87.00,9.00,0,휴식 (Relax)
304.00,594.00,140.00,572.00,28.00,23.87,22.63,23.28,62.48,33.96,114.82,6.27,40.00,45.57,33.80,49.20,43.00,66.00,105.94,25.60,175.00,9.63,13.49,16.90,44.41,15.31,62.21,25.68,60.00,14.55,47.28,39.03,64.14,40.79,184.56,65.91,88.00,10.29,5.78,7.09,20.81,7.40,38.27,13.00,31.00,326.75,326.50,240.00,9.00,591.57,591.31,361.00,8.00,145.99,145.75,183.00,9.00,595.72,595.38,473.00,11.00,33.39,33.06,96.00,9.00,0,휴식 (Relax)
336.00,583.00,145.00,583.00,33.00,15.34,28.04,26.08,53.67,31.86,99.18,19.33,24.00,23.58,36.11,27.20,65.00,58.45,85.31,30.40,197.00,4.46,18.26,22.16,38.47,15.11,66.80,19.71,54.00,13.23,69.26,35.00,46.67,31.54,193.16,58.43,66.00,7.47,6.83,6.06,22.67,5.14,38.33,13.31,28.00,325.69,325.50,248.00,10.00,590.19,589.94,372.00,9.00,145.61,145.38,182.00,8.00,594.34,594.00,484.00,10.00,33.20,32.88,101.00,9.00,0,휴식 (Relax)
328.00,594.00,156.00,616.00,36.00,15.34,28.04,26.08,53.67,31.86,99.18,19.33,24.00,13.69,46.55,25.15,65.92,49.55,90.05,30.15,186.00,15.18,18.93,15.96,41.63,8.20,77.74,9.57,43.00,12.67,61.68,24.58,55.00,41.42,203.59,53.33,55.00,7.47,6.83,6.06,22.67,5.14,38.33,13.31,28.00,325.69,325.50,248.00,9.00,589.49,589.25,350.00,9.00,146.32,146.06,193.00,9.00,595.05,594.69,484.00,11.00,33.20,32.88,99.00,8.00,0,휴식 (Relax)
328.00,583.00,135.00,572.00,33.00,22.32,34.82,24.97,50.60,27.61,97.67,12.80,32.00,21.72,37.29,15.40,76.79,40.16,87.61,37.13,175.00,6.17,10.67,10.79,50.92,2.36,84.43,9.16,33.00,12.67,61.68,24.58,55.00,41.42,203.59,53.33,55.00,8.41,5.26,4.65,24.04,3.15,36.34,14.48,30.00,326.19,326.00,232.00,8.00,590.16,589.94,328.00,9.00,145.72,145.44,214.00,10.00,595.05,594.69,506.00,12.00,33.32,33.00,102.00,7.00,0,휴식 (Relax)
328.00,616.00,135.00,583.00,36.00,14.32,27.25,17.77,58.24,33.52,91.35,12.16,40.00,29.50,37.38,8.33,79.12,39.23,96.76,27.16,186.00,9.16,0.78,2.36,55.07,10.79,85.10,6.17,43.00,4.90,53.72,22.77,64.14,46.75,200.47,63.63,66.00,10.61,7.25,8.38,20.81,6.48,39.82,10.35,25.00,325.68,325.50,224.00,8.00,590.87,590.62,328.00,9.00,145.12,144.81,197.00,11.00,594.37,594.00,473.00,11.00,33.63,33.31,100.00,7.00,0,휴식 (Relax)
296.00,551.00,156.00,594.00,28.00,19.27,32.68,20.66,58.24,16.98,123.24,26.57,8.00,26.06,23.86,15.23,99.46,22.23,117.31,6.84,207.00,15.04,5.24,3.69,49.93,8.86,80.44,8.34,37.00,41.70,9.97,25.72,56.09,10.29,182.47,19.94,22.00,11.32,0.78,5.48,27.73,9.77,40.86,3.79,17.00,323.76,323.50,248.00,9.00,589.62,589.31,360.00,9.00,144.71,144.44,191.00,11.00,591.51,591.25,418.00,11.00,33.15,32.81,100.00,7.00,0,휴식 (Relax)
344.00,616.00,135.00,572.00,28.00,11.38,24.72,15.02,65.97,24.85,128.61,32.80,0.00,21.58,34.29,18.29,97.62,12.22,123.82,4.29,218.00,15.04,5.24,3.69,49.93,8.86,80.44,8.34,37.00,41.70,9.97,25.72,56.09,10.29,182.47,19.94,22.00,11.32,0.78,5.48,27.73,9.77,40.86,3.79,17.00,324.28,324.00,280.00,9.00,590.34,590.00,414.00,10.00,144.71,144.44,202.00,11.00,591.51,591.25,396.00,11.00,33.15,32.81,86.00,6.00,0,휴식 (Relax)
320.00,572.00,156.00,616.00,42.00,11.38,24.72,15.02,65.97,24.85,128.61,32.80,0.00,38.43,18.70,5.40,75.80,27.17,123.25,25.68,240.00,8.94,12.03,14.06,41.11,7.70,87.97,2.70,48.00,41.70,9.97,25.72,56.09,10.29,182.47,19.94,22.00,11.32,0.78,5.48,27.73,9.77,40.86,3.79,17.00,324.28,324.00,288.00,10.00,588.98,588.62,458.00,11.00,145.42,145.12,218.00,11.00,591.51,591.25,396.00,11.00,33.15,32.81,82.00,6.00,0,휴식 (Relax)
304.00,594.00,135.00,561.00,26.00,11.38,24.72,15.02,65.97,24.85,128.61,32.80,0.00,38.43,18.70,5.40,75.80,27.17,123.25,25.68,240.00,9.04,7.50,12.17,44.55,12.60,88.19,7.45,53.00,46.08,18.24,19.69,66.91,16.71,187.73,24.43,33.00,9.32,2.71,6.90,26.93,9.07,39.17,1.81,15.00,324.28,324.00,264.00,9.00,588.98,588.62,458.00,11.00,145.13,144.81,234.00,11.00,590.85,590.56,440.00,12.00,33.24,32.94,91.00,7.00,0,휴식 (Relax)
336.00,583.00,151.00,605.00,36.00,15.01,20.69,15.44,68.35,17.20,120.61,32.14,8.00,28.11,9.83,12.56,64.94,32.44,134.23,20.49,229.00,11.30,10.61,7.95,48.92,15.19,84.39,12.90,59.00,48.43,7.02,15.48,66.91,37.36,183.27,36.65,55.00,5.36,7.35,11.53,22.36,5.92,40.47,6.58,20.00,323.76,323.50,272.00,9.00,589.65,589.31,458.00,12.00,145.51,145.19,239.00,12.00,592.23,591.94,451.00,12.00,33.56,33.25,96.00,7.00,0,휴식 (Relax)
320.00,594.00,145.00,627.00,33.00,15.01,20.69,15.44,68.35,17.20,120.61,32.14,8.00,22.00,1.77,22.00,64.00,22.00,126.23,22.00,240.00,5.83,15.08,18.90,42.54,13.37,73.49,22.40,70.00,56.37,18.00,12.29,77.78,37.20,192.21,33.10,44.00,6.82,6.28,11.62,21.19,2.93,39.22,9.27,23.00,323.76,323.50,280.00,9.00,590.34,590.00,469.00,13.00,144.80,144.50,224.00,11.00,592.96,592.62,429.00,11.00,33.36,33.06,94.00,6.00,0,휴식 (Relax)
328.00,594.00,135.00,572.00,31.00,15.01,20.69,15.44,68.35,17.20,120.61,32.14,8.00,24.60,11.14,24.60,75.00,24.60,126.70,24.60,229.00,5.83,15.08,18.90,42.54,13.37,73.49,22.40,70.00,56.37,18.00,12.29,77.78,37.20,192.21,33.10,44.00,6.82,6.28,11.62,21.19,2.93,39.22,9.27,23.00,323.76,323.50,288.00,10.00,591.02,590.69,436.00,12.00,144.80,144.50,229.00,12.00,592.96,592.62,451.00,11.00,33.36,33.06,94.00,6.00,0,휴식 (Relax)
320.00,605.00,135.00,594.00,36.00,13.59,18.92,11.90,75.89,12.58,114.94,39.54,0.00,17.81,10.08,32.87,75.80,19.27,119.93,33.69,218.00,5.25,18.93,15.52,45.22,9.47,72.94,24.78,75.00,45.43,20.81,22.02,88.68,31.76,186.16,28.26,55.00,7.64,3.34,10.16,20.40,2.32,42.01,8.54,20.00,323.26,323.00,280.00,10.00,590.31,590.00,382.00,11.00,144.50,144.19,207.00,11.00,592.26,591.94,473.00,12.00,33.56,33.25,97.00,7.00,0,휴식 (Relax)
304.00,561.00,156.00,605.00,33.00,13.70,25.12,4.45,78.79,8.78,122.93,31.55,8.00,26.09,3.25,25.09,65.92,9.43,110.06,43.64,208.00,7.84,20.88,9.79,40.46,8.82,69.18,24.35,69.00,45.43,20.81,22.02,88.68,31.76,186.16,28.26,55.00,9.26,1.86,11.67,18.44,3.96,41.24,8.14,22.00,322.78,322.50,272.00,9.00,590.90,590.62,361.00,11.00,144.09,143.81,201.00,11.00,592.26,591.94,462.00,11.00,33.68,33.38,98.00,7.00,0,휴식 (Relax)
