a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
6.50,2.06,-2.06,9.62,-0.12,19.92,32.65,18.47,75.47,21.90,18.49,7.89,8.00,44.29,48.56,26.30,144.68,89.19,17.44,22.90,33.00,14.44,3.26,17.91,33.54,45.64,12.78,7.94,17.00,37.02,26.39,46.75,56.09,48.69,41.51,42.63,0.00,10.45,2.88,7.94,9.49,10.64,8.23,3.24,16.00,8.11,6.88,112.00,5.00,2.00,4.00,16.60,13.58,275.00,7.00,6.00,13.00,5.67,5.19,97.00,7.00,4.00,6.00,10.20,8.59,198.00,6.00,8.00,13.00,2.15,1.09,29.00,3.00,3.00,0.00,0,휴식 (Relax)
-9.50,-10.31,-1.38,-0.69,0.06,19.92,32.65,18.47,75.47,21.90,18.49,7.89,8.00,44.42,53.31,44.99,122.98,70.49,28.08,15.14,11.00,21.56,10.72,26.92,22.80,34.70,9.00,18.08,6.00,29.44,23.37,46.99,45.35,37.71,50.99,52.57,11.00,9.17,2.37,9.64,6.71,8.08,11.15,4.20,13.00,8.11,6.88,120.00,6.00,2.00,5.00,14.79,11.86,242.00,7.00,6.00,13.00,5.19,4.67,81.00,6.00,4.00,5.00,9.89,7.82,209.00,7.00,9.00,14.00,2.01,0.86,26.00,3.00,3.00,0.00,0,휴식 (Relax)
-16.50,-19.25,3.94,-10.31,-4.62,4.45,30.98,31.55,85.04,13.70,30.98,8.78,24.00,35.91,25.26,56.22,132.91,45.61,60.98,34.83,22.00,11.28,11.22,19.77,27.80,30.88,9.59,27.65,5.00,15.60,16.21,68.51,45.35,51.41,30.78,40.21,11.00,7.13,7.28,14.45,6.32,8.38,9.33,5.50,18.00,9.15,7.62,112.00,5.00,1.00,4.00,15.31,12.72,242.00,7.00,5.00,13.00,5.03,4.56,87.00,7.00,4.00,5.00,9.89,7.73,198.00,10.00,8.00,14.00,2.34,1.36,31.00,4.00,3.00,0.00,0,휴식 (Relax)
15.50,4.12,13.56,0.00,-4.31,4.45,30.98,31.55,85.04,13.70,30.98,8.78,24.00,37.79,3.49,77.72,113.25,39.21,49.07,25.96,0.00,10.88,33.04,37.59,17.00,17.45,24.94,20.00,17.00,23.61,23.56,63.30,34.79,49.02,29.95,41.78,22.00,6.41,11.60,16.05,11.18,12.50,7.44,2.26,13.00,9.15,7.62,136.00,6.00,2.00,5.00,13.95,11.52,242.00,8.00,6.00,13.00,5.85,4.88,87.00,6.00,4.00,5.00,9.53,6.88,187.00,2.00,9.00,14.00,2.59,1.78,31.00,4.00,3.00,0.00,0,휴식 (Relax)
0.00,-16.50,2.56,-9.62,0.69,3.81,23.11,29.87,80.00,20.47,35.47,14.51,32.00,43.55,18.83,85.12,104.36,60.31,45.45,27.79,22.00,10.88,33.04,37.59,17.00,17.45,24.94,20.00,17.00,4.52,3.49,50.72,34.79,28.56,49.07,58.03,44.00,6.41,11.60,16.05,11.18,12.50,7.44,2.26,13.00,8.94,7.00,144.00,5.00,3.00,6.00,14.55,12.38,253.00,8.00,6.00,13.00,5.85,4.88,98.00,6.00,5.00,6.00,9.43,7.22,187.00,11.00,9.00,14.00,2.59,1.78,30.00,5.00,2.00,0.00,0,휴식 (Relax)
0.00,4.81,-3.06,13.06,1.06,3.81,23.11,29.87,80.00,20.47,35.47,14.51,32.00,43.54,12.75,92.67,93.98,67.32,39.13,30.93,33.00,8.60,33.14,40.10,18.03,21.29,23.32,15.65,11.00,8.96,12.75,39.73,24.60,37.75,39.13,47.32,33.00,6.10,10.75,10.49,5.39,12.12,1.56,4.67,7.00,8.94,7.00,144.00,5.00,3.00,6.00,14.54,12.29,253.00,8.00,6.00,13.00,5.87,4.94,93.00,6.00,4.00,5.00,7.99,6.70,176.00,11.00,9.00,14.00,1.95,1.59,22.00,4.00,1.00,0.00,0,휴식 (Relax)
0.00,-4.81,2.25,1.38,0.94,3.81,23.11,29.87,80.00,20.47,35.47,14.51,32.00,37.82,19.05,73.00,103.77,61.66,19.05,39.23,55.00,11.70,25.53,29.19,28.64,20.13,31.12,7.88,0.00,8.02,6.44,44.56,31.11,38.23,37.56,36.46,22.00,6.30,12.07,10.51,5.00,10.51,2.07,6.30,5.00,8.94,7.00,144.00,5.00,3.00,6.00,14.01,11.69,253.00,9.00,7.00,13.00,5.52,4.53,94.00,7.00,5.00,5.00,7.66,6.02,176.00,10.00,9.00,14.00,1.95,1.52,20.00,4.00,1.00,0.00,0,휴식 (Relax)
7.50,16.50,-8.44,-8.94,0.94,6.40,19.87,27.16,86.53,16.26,27.51,15.39,40.00,43.14,20.33,72.35,113.25,51.26,8.42,43.51,66.00,10.77,30.47,30.78,28.02,16.11,36.08,5.75,5.00,5.84,7.89,51.65,39.66,29.65,46.00,27.84,11.00,6.30,12.07,10.51,5.00,10.51,2.07,6.30,5.00,9.15,7.62,152.00,7.00,3.00,6.00,14.55,12.38,275.00,10.00,8.00,14.00,5.85,4.88,105.00,8.00,6.00,6.00,7.99,6.70,176.00,10.00,8.00,14.00,1.95,1.52,20.00,4.00,1.00,0.00,0,휴식 (Relax)
-0.50,5.50,2.19,1.38,0.94,6.40,19.87,27.16,86.53,16.26,27.51,15.39,40.00,43.14,20.33,72.35,113.25,51.26,8.42,43.51,66.00,9.90,25.93,35.24,22.02,11.04,40.07,6.18,11.00,10.29,12.41,41.70,34.79,19.94,56.87,25.72,0.00,6.30,12.07,10.51,5.00,10.51,2.07,6.30,5.00,9.15,7.62,152.00,8.00,4.00,6.00,14.55,12.38,275.00,9.00,9.00,14.00,5.81,4.73,110.00,8.00,7.00,7.00,7.66,6.02,176.00,10.00,9.00,14.00,1.95,1.52,20.00,4.00,1.00,0.00,0,휴식 (Relax)
-1.00,-5.50,-3.44,11.69,6.56,14.25,12.25,23.77,80.00,23.77,29.56,14.25,48.00,43.14,20.33,72.35,113.25,51.26,8.42,43.51,66.00,12.74,26.61,30.13,23.09,14.05,40.52,9.41,17.00,21.23,23.37,44.19,45.35,20.64,50.99,23.64,11.00,12.27,13.48,13.50,11.00,5.05,6.35,9.25,11.00,8.89,7.25,152.00,8.00,4.00,6.00,14.55,12.38,286.00,10.00,9.00,15.00,5.85,4.88,116.00,9.00,8.00,7.00,8.22,6.45,176.00,10.00,8.00,14.00,2.57,1.66,26.00,4.00,1.00,0.00,0,휴식 (Relax)
-9.00,4.81,-3.06,1.38,-1.31,14.25,12.25,23.77,80.00,23.77,29.56,14.25,48.00,53.92,26.56,77.07,108.34,40.27,4.56,50.99,55.00,18.31,23.98,31.91,17.46,8.60,44.35,8.52,11.00,11.30,18.03,33.20,44.00,14.42,55.34,22.32,22.00,10.39,14.24,11.63,11.18,3.50,8.19,11.15,13.00,8.89,7.25,136.00,7.00,3.00,5.00,14.54,12.29,264.00,10.00,9.00,15.00,5.87,4.94,116.00,9.00,8.00,7.00,7.66,6.02,176.00,10.00,9.00,14.00,2.59,1.78,34.00,5.00,2.00,0.00,0,휴식 (Relax)
7.50,-4.12,-2.69,-29.56,-4.00,11.33,11.79,17.16,73.76,31.04,22.38,20.14,40.00,31.75,42.36,44.46,79.32,42.17,33.31,82.78,22.00,24.29,18.73,37.91,16.03,9.63,38.35,7.19,17.00,28.70,44.89,35.25,77.00,47.39,25.43,44.50,11.00,7.69,19.05,12.67,16.12,4.69,7.57,6.20,8.00,8.23,6.62,144.00,8.00,4.00,6.00,12.83,11.00,264.00,11.00,10.00,15.00,5.86,4.90,105.00,8.00,7.00,6.00,10.80,8.42,198.00,10.00,8.00,14.00,2.78,2.12,32.00,4.00,1.00,0.00,0,휴식 (Relax)
0.00,-13.06,7.31,13.06,0.69,15.87,10.61,21.14,68.82,26.14,25.60,12.41,48.00,45.70,75.25,50.12,66.91,9.55,29.52,50.67,55.00,12.10,34.55,35.06,1.00,12.42,28.64,16.07,33.00,6.83,26.56,14.02,80.08,59.79,4.56,66.41,33.00,8.85,14.99,7.67,17.46,5.59,12.06,3.43,3.00,8.00,6.00,136.00,4.00,5.00,5.00,12.43,10.57,231.00,10.00,9.00,15.00,5.83,4.94,105.00,8.00,7.00,6.00,11.15,8.34,231.00,10.00,9.00,14.00,2.59,1.78,32.00,4.00,2.00,0.00,0,휴식 (Relax)
-0.50,-13.75,2.31,12.38,0.69,8.78,16.34,13.70,62.48,31.55,25.08,4.45,56.00,35.70,68.45,39.22,56.09,14.04,40.07,42.78,66.00,12.10,34.55,35.06,1.00,12.42,28.64,16.07,33.00,6.68,28.74,18.08,90.71,65.04,11.91,56.06,22.00,8.85,14.99,7.67,17.46,5.59,12.06,3.43,3.00,7.73,5.69,136.00,8.00,5.00,5.00,11.34,9.97,220.00,10.00,9.00,14.00,5.83,4.94,105.00,8.00,7.00,6.00,11.59,8.77,231.00,10.00,9.00,14.00,2.59,1.78,32.00,4.00,2.00,0.00,0,휴식 (Relax)
6.50,17.19,-3.00,11.69,0.69,7.89,32.17,21.90,53.67,18.47,37.38,19.92,40.00,4.26,81.17,44.91,59.24,21.09,20.71,61.74,33.00,13.93,37.41,28.78,11.05,23.36,19.30,16.24,22.00,17.56,39.13,28.79,88.68,54.25,12.75,64.40,33.00,8.85,14.99,7.67,17.46,5.59,12.06,3.43,3.00,7.60,5.88,128.00,8.00,5.00,4.00,11.65,10.31,220.00,10.00,8.00,14.00,5.57,4.62,95.00,8.00,6.00,5.00,11.97,9.20,220.00,9.00,8.00,13.00,2.59,1.78,32.00,4.00,2.00,0.00,0,휴식 (Relax)
6.50,17.19,-3.31,-10.31,0.69,7.89,32.17,21.90,53.67,18.47,37.38,19.92,40.00,4.26,81.17,44.91,59.24,21.09,20.71,61.74,33.00,13.88,32.81,25.76,12.53,26.00,14.33,20.00,17.00,17.56,39.13,28.79,88.68,54.25,12.75,64.40,33.00,8.85,14.99,7.67,17.46,5.59,12.06,3.43,3.00,7.60,5.88,128.00,8.00,5.00,4.00,11.65,10.31,209.00,10.00,8.00,13.00,5.24,4.35,90.00,8.00,6.00,5.00,11.97,9.20,220.00,9.00,7.00,13.00,2.59,1.78,32.00,4.00,2.00,0.00,0,휴식 (Relax)
-1.00,-4.12,2.31,1.38,-1.19,8.22,33.94,24.15,50.60,10.49,33.94,16.23,48.00,15.22,72.31,43.75,64.14,28.10,9.76,61.97,44.00,17.83,27.26,19.89,18.03,29.53,18.63,14.24,23.00,11.54,37.56,38.36,88.00,45.37,6.44,63.88,22.00,10.63,13.54,7.97,16.76,4.19,13.95,1.43,5.00,7.42,5.38,120.00,8.00,5.00,3.00,11.59,10.14,220.00,10.00,8.00,13.00,5.20,4.31,96.00,9.00,6.00,5.00,11.59,8.77,220.00,10.00,8.00,13.00,2.60,1.87,34.00,4.00,2.00,0.00,0,휴식 (Relax)
13.50,6.19,-3.69,22.00,3.62,17.98,16.06,1.33,28.84,23.07,49.30,30.57,72.00,6.19,74.30,33.75,55.00,38.27,6.71,67.96,55.00,17.83,27.26,19.89,18.03,29.53,18.63,14.24,23.00,22.97,26.94,26.58,110.00,27.75,26.94,75.76,0.00,7.63,13.79,5.00,19.65,1.43,16.67,1.66,8.00,7.86,6.12,128.00,9.00,5.00,4.00,11.65,10.31,220.00,11.00,8.00,13.00,5.20,4.31,96.00,9.00,7.00,5.00,12.90,9.62,231.00,3.00,7.00,13.00,2.76,1.98,34.00,4.00,3.00,0.00,0,휴식 (Relax)
-3.50,4.81,2.31,-0.69,0.31,32.14,5.74,17.20,24.00,15.44,33.45,15.01,56.00,21.84,65.97,21.75,70.43,42.97,15.67,50.27,33.00,17.83,27.26,19.89,18.03,29.53,18.63,14.24,23.00,30.96,19.05,36.03,110.55,24.91,19.05,66.20,11.00,3.37,11.75,4.76,19.00,4.76,15.49,3.37,3.00,6.30,5.38,112.00,9.00,5.00,4.00,10.98,9.54,198.00,10.00,7.00,12.00,5.20,4.31,91.00,10.00,7.00,4.00,12.58,9.11,242.00,8.00,7.00,13.00,2.52,1.59,37.00,4.00,4.00,0.00,0,휴식 (Relax)
5.00,15.12,-2.62,-0.69,0.00,26.80,12.25,15.67,16.00,22.86,29.56,7.04,48.00,32.79,56.87,31.52,77.78,32.02,12.41,60.68,44.00,7.97,12.80,11.74,20.25,16.22,2.87,12.94,40.00,30.96,19.05,36.03,110.55,24.91,19.05,66.20,11.00,5.09,7.94,9.75,14.00,6.54,12.84,2.08,8.00,5.57,4.75,104.00,9.00,6.00,3.00,11.59,10.14,187.00,9.00,6.00,12.00,3.97,3.58,86.00,11.00,8.00,3.00,12.58,9.11,231.00,8.00,6.00,12.00,2.21,1.12,32.00,2.00,4.00,0.00,0,휴식 (Relax)
4.50,2.75,3.38,-1.38,-1.88,29.67,5.74,8.54,17.89,28.69,33.45,3.94,40.00,53.37,35.20,49.56,64.14,43.59,14.58,38.82,22.00,7.97,12.80,11.74,20.25,16.22,2.87,12.94,40.00,34.47,11.91,34.07,110.00,19.35,28.74,55.54,22.00,3.23,9.93,9.27,14.14,8.43,11.01,4.07,10.00,5.63,4.94,104.00,9.00,6.00,3.00,10.65,8.94,176.00,8.00,6.00,12.00,3.97,3.58,86.00,11.00,8.00,3.00,12.22,8.59,209.00,7.00,5.00,11.00,2.26,1.31,34.00,3.00,4.00,0.00,0,휴식 (Relax)
4.00,-17.88,7.69,-0.69,0.12,31.52,10.61,4.32,11.31,31.71,25.60,5.53,48.00,38.67,50.49,55.71,83.77,40.66,28.96,22.89,0.00,6.76,22.24,9.54,27.80,21.06,13.54,2.82,29.00,35.25,12.75,44.50,99.00,28.70,39.13,47.39,33.00,3.23,9.93,9.27,14.14,8.43,11.01,4.07,10.00,5.66,5.00,104.00,9.00,6.00,3.00,11.59,10.14,187.00,8.00,5.00,12.00,4.38,3.94,85.00,10.00,7.00,3.00,11.97,7.82,198.00,6.00,5.00,10.00,2.26,1.31,36.00,3.00,4.00,0.00,0,휴식 (Relax)
-11.50,-6.88,2.69,9.62,-1.75,32.78,3.31,3.96,17.89,39.67,19.31,12.34,56.00,38.67,50.49,55.71,83.77,40.66,28.96,22.89,0.00,6.76,22.24,9.54,27.80,21.06,13.54,2.82,29.00,30.20,18.83,38.61,99.61,37.60,45.45,44.63,44.00,1.47,10.30,10.93,14.00,6.75,10.30,5.73,12.00,6.30,5.50,112.00,9.00,5.00,4.00,11.59,10.14,176.00,7.00,5.00,12.00,4.38,3.94,79.00,9.00,7.00,2.00,12.22,8.59,198.00,7.00,4.00,10.00,2.30,1.47,38.00,3.00,4.00,0.00,0,휴식 (Relax)
12.00,25.44,-3.62,-2.06,0.25,28.49,8.66,8.50,22.63,42.73,20.91,19.04,64.00,37.50,57.67,53.44,93.98,49.85,35.67,22.63,11.00,8.33,20.84,12.46,24.04,16.08,13.92,2.22,24.00,24.46,29.81,46.66,88.68,40.66,47.51,43.16,33.00,1.47,10.30,10.93,14.00,6.75,10.30,5.73,12.00,6.93,6.00,128.00,9.00,6.00,5.00,12.73,10.74,198.00,8.00,5.00,12.00,3.94,3.62,74.00,9.00,6.00,1.00,11.81,8.08,198.00,8.00,5.00,10.00,2.30,1.47,40.00,3.00,4.00,0.00,0,휴식 (Relax)
3.50,3.44,-3.25,-12.38,0.25,23.13,13.86,15.51,28.84,48.26,13.86,14.97,56.00,37.50,57.67,53.44,93.98,49.85,35.67,22.63,11.00,9.08,25.97,15.71,20.25,15.46,12.06,7.99,18.00,33.01,23.81,37.47,90.71,51.66,57.49,40.17,22.00,1.47,10.30,10.93,14.00,6.75,10.30,5.73,12.00,6.91,5.94,136.00,9.00,7.00,5.00,12.73,10.74,209.00,7.00,5.00,12.00,3.98,3.66,68.00,8.00,6.00,1.00,12.22,8.59,198.00,7.00,4.00,10.00,2.30,1.47,34.00,3.00,3.00,0.00,0,휴식 (Relax)
-12.00,-17.88,2.38,9.62,3.44,30.19,14.78,17.21,33.94,55.62,6.12,17.51,48.00,45.69,50.49,45.40,104.36,60.53,28.96,29.99,0.00,5.99,20.33,10.28,25.50,21.26,8.42,13.51,12.00,33.01,23.81,37.47,90.71,51.66,57.49,40.17,22.00,3.79,7.81,9.45,11.00,3.92,7.81,6.71,9.00,7.48,6.50,144.00,10.00,6.00,6.00,13.40,11.52,220.00,7.00,4.00,12.00,3.94,3.62,74.00,9.00,6.00,1.00,12.22,8.59,209.00,7.00,5.00,10.00,1.87,1.35,29.00,2.00,3.00,0.00,0,휴식 (Relax)
-4.50,-6.19,2.00,-1.38,3.12,22.19,8.00,9.24,28.84,56.36,8.00,24.44,40.00,56.40,53.31,51.04,101.41,54.95,28.08,19.75,11.00,5.91,18.86,12.69,23.54,18.48,14.15,9.72,18.00,33.01,23.81,37.47,90.71,51.66,57.49,40.17,22.00,1.21,9.65,6.84,12.08,3.35,8.88,11.16,4.00,6.91,5.94,136.00,9.00,6.00,5.00,13.45,11.69,220.00,6.00,5.00,12.00,3.86,3.50,74.00,9.00,6.00,1.00,12.22,8.59,187.00,8.00,5.00,10.00,2.00,1.31,26.00,2.00,2.00,0.00,0,휴식 (Relax)
-4.00,14.44,-13.38,-13.75,-0.19,29.83,16.00,13.82,22.63,49.75,16.00,32.44,32.00,35.03,34.49,30.13,122.98,71.54,22.47,2.69,33.00,10.97,14.68,3.90,33.38,26.75,23.25,13.45,28.00,19.59,9.11,32.68,69.57,32.68,53.11,19.59,0.00,6.16,10.17,2.01,7.81,2.01,4.31,6.16,9.00,6.93,6.00,128.00,8.00,6.00,5.00,13.87,12.12,231.00,7.00,5.00,12.00,5.07,4.20,79.00,9.00,5.00,1.00,9.12,7.56,154.00,7.00,5.00,10.00,1.55,1.05,24.00,4.00,2.00,0.00,0,휴식 (Relax)
3.50,2.06,-2.69,-22.69,-4.88,23.97,11.79,17.92,28.84,43.07,22.38,40.02,24.00,23.01,12.75,37.73,121.00,54.31,39.13,20.52,11.00,21.88,8.88,13.46,33.54,19.63,20.86,5.55,17.00,36.09,27.33,9.47,85.91,52.66,37.83,13.82,33.00,2.76,13.07,6.66,11.66,6.66,1.07,2.76,14.00,6.91,5.94,136.00,9.00,6.00,5.00,13.03,10.83,242.00,7.00,6.00,13.00,4.73,3.94,84.00,9.00,6.00,2.00,10.63,7.82,165.00,7.00,5.00,11.00,2.00,1.31,29.00,2.00,2.00,0.00,0,휴식 (Relax)
50.81,-19.94,-16.38,-98.44,8.56,56.21,65.48,76.08,49.24,64.28,57.57,37.69,83.00,23.01,12.75,37.73,121.00,54.31,39.13,20.52,11.00,42.38,15.36,31.00,13.42,17.71,15.36,24.69,38.00,139.84,132.30,108.15,74.33,75.87,147.63,104.72,83.00,8.88,4.07,10.09,18.03,12.20,10.07,9.92,23.00,14.78,8.30,179.00,5.00,6.00,6.00,13.03,10.83,231.00,7.00,6.00,13.00,6.28,4.67,93.00,8.00,7.00,3.00,27.42,15.90,248.00,5.00,5.00,12.00,2.98,2.03,43.00,5.00,3.00,1.00,1,주먹 쥐기 (Fist)
-117.38,-123.81,25.81,48.50,22.06,68.82,81.57,124.82,155.08,121.50,179.44,161.00,208.00,134.91,143.31,145.63,189.62,91.69,131.77,130.67,157.00,23.26,27.00,41.64,37.00,22.94,27.00,53.39,67.00,114.27,116.63,101.82,101.21,101.43,175.43,136.43,116.00,31.31,21.32,33.30,37.16,28.73,18.32,14.20,1.00,33.72,16.95,355.00,9.00,7.00,7.00,34.36,19.53,344.00,5.00,6.00,14.00,9.15,6.31,137.00,9.00,8.00,4.00,29.80,17.19,375.00,5.00,5.00,12.00,6.43,4.04,58.00,5.00,3.00,2.00,1,주먹 쥐기 (Fist)
-58.00,-8.75,-17.25,-37.44,-16.00,135.88,149.94,187.86,187.00,148.11,147.28,96.87,138.00,164.15,166.48,167.72,170.47,84.66,104.47,99.55,124.00,26.64,12.89,27.95,44.20,23.91,33.79,67.00,82.00,130.89,107.76,73.10,89.63,100.85,186.94,164.14,149.00,20.45,13.05,32.91,45.34,41.02,32.71,28.84,16.00,36.84,22.38,402.00,5.00,7.00,8.00,33.95,19.59,435.00,5.00,6.00,14.00,10.15,7.25,175.00,9.00,8.00,5.00,31.28,20.02,452.00,5.00,6.00,12.00,7.62,4.62,95.00,6.00,3.00,3.00,1,주먹 쥐기 (Fist)
101.50,86.62,-59.06,-129.38,39.19,76.84,122.53,211.76,277.09,250.51,217.86,90.47,34.00,122.57,183.94,217.07,251.87,170.84,130.51,72.84,34.00,75.07,64.66,75.77,105.51,85.67,78.13,50.74,15.00,217.88,88.97,91.78,233.62,237.26,272.60,136.89,4.00,52.82,38.73,14.12,31.95,57.70,68.49,71.26,61.00,45.20,26.56,552.00,8.00,6.00,8.00,40.65,23.95,525.00,6.00,6.00,14.00,18.29,11.66,215.00,5.00,7.00,6.00,45.74,31.69,531.00,3.00,5.00,12.00,12.65,8.07,148.00,3.00,3.00,4.00,1,주먹 쥐기 (Fist)
-123.38,-100.19,166.00,266.38,-31.75,144.73,89.03,67.55,255.14,320.54,362.82,225.09,112.00,148.77,84.83,117.71,311.30,253.90,244.95,169.81,81.00,130.70,126.62,134.00,226.29,233.77,250.01,213.78,160.00,225.49,263.78,186.80,325.30,427.09,516.15,349.85,240.00,37.51,36.61,36.69,11.40,54.41,86.16,100.19,94.00,55.19,36.48,770.00,7.00,6.00,8.00,48.14,31.14,719.00,7.00,7.00,15.00,46.60,23.50,445.00,5.00,7.00,7.00,82.02,41.97,920.00,6.00,6.00,12.00,15.07,9.16,218.00,6.00,4.00,5.00,1,주먹 쥐기 (Fist)
266.31,67.31,-36.75,-40.88,38.56,222.68,307.82,292.48,40.80,316.24,580.32,500.70,389.00,145.77,140.81,111.96,271.31,249.02,289.62,225.77,137.00,94.70,96.49,110.69,212.51,239.47,274.10,249.02,196.00,189.92,224.79,160.81,295.38,425.88,546.82,393.68,284.00,48.82,16.67,31.00,32.14,30.55,94.42,133.56,137.00,88.15,51.66,1169.00,7.00,7.00,9.00,51.04,33.77,879.00,8.00,7.00,15.00,47.55,24.34,644.00,6.00,7.00,8.00,82.70,45.02,1230.00,7.00,7.00,13.00,18.06,12.66,291.00,5.00,5.00,6.00,1,주먹 쥐기 (Fist)
-54.25,108.56,20.44,77.19,-25.06,168.54,260.84,288.80,32.56,282.00,598.04,550.53,444.00,208.08,216.59,57.51,345.58,335.21,286.04,147.14,45.00,122.13,103.78,97.52,185.16,216.64,275.56,273.68,225.00,266.39,256.70,129.10,240.05,355.08,553.67,465.29,363.00,46.26,30.18,10.25,37.22,11.97,89.06,147.19,159.00,89.26,53.75,1493.00,9.00,8.00,10.00,57.95,39.44,915.00,8.00,7.00,15.00,47.81,26.22,697.00,7.00,8.00,9.00,85.06,50.24,1353.00,9.00,8.00,14.00,19.15,13.34,354.00,6.00,6.00,7.00,1,주먹 쥐기 (Fist)
8.25,-55.38,-45.69,-128.38,-13.50,176.41,262.44,281.34,27.20,274.17,594.87,556.08,452.00,146.13,205.86,120.95,316.62,380.28,339.62,130.12,20.00,91.18,128.63,143.48,206.09,176.94,249.12,303.82,271.00,135.69,315.42,262.08,356.20,263.12,486.88,568.34,498.00,51.27,39.02,14.98,45.19,20.84,96.34,144.47,150.00,89.28,54.25,1556.00,10.00,9.00,11.00,59.67,42.30,1061.00,8.00,7.00,15.00,49.24,27.77,761.00,9.00,8.00,10.00,91.29,58.00,1567.00,9.00,9.00,15.00,19.42,13.75,363.00,8.00,7.00,8.00,1,주먹 쥐기 (Fist)
15.25,-42.38,95.31,159.44,8.75,190.06,254.17,270.47,41.23,277.51,609.74,550.34,436.00,114.14,229.37,140.19,346.63,392.36,308.64,122.45,12.00,143.23,33.21,135.65,291.38,217.37,157.78,350.97,367.00,278.13,155.29,230.82,449.11,380.08,341.32,668.91,661.00,41.24,33.50,6.63,51.40,26.62,108.16,146.35,138.00,89.37,55.44,1548.00,9.00,8.00,10.00,60.58,44.20,1061.00,7.00,8.00,15.00,55.03,36.66,903.00,7.00,9.00,11.00,100.13,69.08,1854.00,10.00,9.00,15.00,19.54,14.34,384.00,7.00,7.00,9.00,1,주먹 쥐기 (Fist)
-31.75,31.56,-72.25,-129.44,5.06,180.81,269.62,263.86,38.00,264.76,624.44,551.21,420.00,144.86,196.52,157.06,337.12,425.34,293.62,110.19,45.00,125.72,100.58,65.70,272.11,286.64,95.96,374.55,438.00,195.55,291.32,95.86,358.34,509.04,201.40,734.71,807.00,30.75,39.63,16.83,60.54,33.04,102.15,140.53,149.00,89.64,56.25,1572.00,9.00,8.00,10.00,61.12,46.19,1104.00,8.00,7.00,15.00,58.09,38.88,1069.00,8.00,10.00,12.00,105.54,75.24,2141.00,11.00,10.00,15.00,19.53,14.55,385.00,7.00,8.00,9.00,1,주먹 쥐기 (Fist)
-58.31,0.62,-44.75,-102.25,-1.12,181.47,332.76,192.86,109.00,328.52,601.40,523.49,491.00,122.07,218.83,125.22,305.22,438.14,306.87,94.35,78.00,146.37,127.68,52.66,311.71,281.41,107.99,375.22,398.00,234.23,362.40,60.88,461.69,524.45,268.45,724.67,692.00,27.75,42.63,18.74,59.06,30.27,101.44,142.92,146.00,90.87,59.10,1595.00,9.00,8.00,11.00,60.58,44.20,1115.00,8.00,8.00,15.00,59.19,40.44,1094.00,10.00,11.00,13.00,108.78,80.38,2150.00,9.00,10.00,15.00,19.51,14.41,391.00,8.00,8.00,9.00,1,주먹 쥐기 (Fist)
-87.19,-96.19,-32.88,-123.88,24.94,250.19,378.71,180.59,146.58,344.02,560.10,593.49,393.00,143.08,248.64,161.89,295.85,522.97,201.12,191.95,37.00,173.13,133.52,81.28,317.05,254.78,120.24,362.82,428.00,353.49,387.99,194.10,528.03,392.43,297.05,685.80,826.00,12.98,69.07,28.90,35.00,42.95,128.75,113.12,177.00,93.61,63.81,1614.00,8.00,7.00,11.00,65.40,49.94,1197.00,8.00,7.00,15.00,59.79,41.84,1098.00,9.00,11.00,14.00,113.39,87.48,2158.00,9.00,10.00,15.00,20.52,16.07,416.00,9.00,9.00,10.00,1,주먹 쥐기 (Fist)
-142.06,-81.00,3.12,32.12,-16.19,393.32,380.82,324.06,104.75,199.07,695.56,457.39,539.00,217.62,238.51,242.45,378.44,452.57,281.81,108.99,46.00,173.13,133.52,81.28,317.05,254.78,120.24,362.82,428.00,353.49,387.99,194.10,528.03,392.43,297.05,685.80,826.00,9.49,65.35,34.98,25.24,39.80,141.97,99.17,191.00,100.53,72.94,1670.00,7.00,7.00,12.00,68.66,55.62,1196.00,7.00,8.00,15.00,59.79,41.84,1134.00,10.00,11.00,15.00,113.39,87.48,2303.00,10.00,11.00,15.00,20.92,16.84,458.00,10.00,10.00,11.00,1,주먹 쥐기 (Fist)
