a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
-16.88,-22.94,-11.81,-43.44,-10.50,52.28,239.41,190.32,81.99,180.96,157.53,53.45,156.00,424.74,267.28,410.95,66.07,279.72,81.63,83.77,161.00,55.82,234.29,108.44,142.89,71.70,96.19,51.26,181.00,381.23,184.97,380.54,217.67,265.08,321.45,72.39,243.00,82.59,102.02,33.26,60.73,64.13,35.34,41.66,48.00,37.04,28.98,660.00,9.00,8.00,15.00,64.35,54.44,891.00,5.00,6.00,13.00,31.07,22.66,515.00,6.00,8.00,12.00,67.32,56.44,1075.00,6.00,9.00,15.00,15.38,10.81,203.00,6.00,6.00,7.00,1,주먹 쥐기 (Fist)
-19.75,-39.19,-30.25,-68.88,-3.50,102.31,205.39,211.50,81.99,163.83,122.55,48.60,74.00,475.09,198.12,435.53,142.03,203.95,83.26,85.73,85.00,68.55,248.05,126.46,121.83,46.92,71.20,73.83,206.00,429.62,123.59,447.53,240.15,198.89,255.32,90.06,316.00,82.59,102.02,33.26,60.73,64.13,35.34,41.66,48.00,34.35,26.75,594.00,4.00,8.00,14.00,64.61,54.59,816.00,4.00,5.00,13.00,31.99,24.03,530.00,6.00,8.00,13.00,69.63,61.00,1042.00,6.00,9.00,15.00,15.38,10.81,208.00,6.00,7.00,7.00,1,주먹 쥐기 (Fist)
-60.50,-59.19,-29.00,-29.81,21.00,139.92,236.11,263.42,45.19,116.67,100.97,51.22,126.00,475.09,198.12,435.53,142.03,203.95,83.26,85.73,85.00,86.80,267.81,122.02,111.36,54.98,86.68,53.84,186.00,418.60,129.48,426.58,268.26,175.67,225.80,103.04,347.00,87.55,125.53,19.07,71.61,63.84,14.78,22.80,24.00,37.62,30.00,593.00,4.00,7.00,14.00,64.61,54.59,784.00,4.00,5.00,13.00,32.75,25.12,484.00,6.00,7.00,12.00,68.39,59.06,1009.00,5.00,10.00,15.00,16.30,12.12,191.00,4.00,6.00,7.00,1,주먹 쥐기 (Fist)
-79.75,-26.88,-55.00,-84.31,8.12,156.48,264.06,274.11,23.02,139.88,125.30,31.94,98.00,475.56,188.93,443.60,121.04,217.99,102.20,82.06,64.00,86.80,267.81,122.02,111.36,54.98,86.68,53.84,186.00,424.87,199.74,391.39,246.02,235.56,202.90,159.05,451.00,69.42,99.44,20.79,48.37,39.70,38.27,18.90,10.00,40.60,31.91,569.00,4.00,7.00,14.00,64.95,55.73,738.00,3.00,6.00,13.00,32.75,25.12,438.00,5.00,6.00,12.00,71.69,63.10,1003.00,5.00,10.00,15.00,12.79,10.00,166.00,6.00,7.00,7.00,1,주먹 쥐기 (Fist)
-28.31,-20.75,28.25,65.12,-7.25,165.05,281.61,259.18,43.97,144.94,103.78,51.68,121.00,451.62,243.12,382.58,157.61,131.86,111.86,152.43,162.00,75.97,266.30,129.55,106.40,66.79,94.06,62.62,198.00,420.69,222.44,368.74,269.02,214.73,186.93,149.67,428.00,62.96,100.08,21.87,57.27,49.63,29.27,16.71,0.00,41.21,33.52,562.00,3.00,7.00,14.00,62.53,51.44,738.00,3.00,6.00,13.00,33.26,25.97,496.00,5.00,6.00,12.00,70.15,61.48,1051.00,5.00,10.00,15.00,12.91,10.28,177.00,6.00,6.00,8.00,1,주먹 쥐기 (Fist)
76.06,25.69,31.50,-11.88,-12.56,165.68,279.96,284.25,43.97,170.84,96.98,77.68,147.00,426.19,298.11,328.65,202.92,129.16,59.51,98.00,107.00,58.27,296.01,116.73,148.22,71.07,50.27,56.85,154.00,420.69,222.44,368.74,269.02,214.73,186.93,149.67,428.00,53.78,108.90,15.54,62.68,47.67,33.85,15.41,11.00,43.66,34.95,627.00,4.00,6.00,14.00,59.64,47.14,693.00,3.00,5.00,13.00,34.15,27.50,458.00,4.00,5.00,11.00,70.15,61.48,1051.00,5.00,10.00,15.00,13.30,10.88,175.00,5.00,5.00,8.00,1,주먹 쥐기 (Fist)
47.50,54.56,14.62,75.44,-3.88,188.64,309.86,292.71,84.01,156.54,79.27,42.44,106.00,476.45,254.86,346.58,242.62,81.01,23.04,36.27,41.00,55.55,278.01,134.15,144.53,89.06,37.56,69.18,136.00,429.63,224.38,362.60,280.02,204.34,195.31,145.38,439.00,43.20,119.75,4.59,53.91,38.12,37.64,20.28,0.00,45.29,37.38,629.00,4.00,6.00,14.00,61.25,50.87,649.00,2.00,4.00,13.00,33.38,26.38,447.00,4.00,5.00,11.00,70.83,62.26,1106.00,6.00,10.00,15.00,13.23,10.59,180.00,5.00,6.00,8.00,1,주먹 쥐기 (Fist)
53.94,-16.00,65.50,105.50,-0.56,211.03,334.79,273.54,83.86,137.11,101.31,57.54,131.00,393.18,255.43,413.96,189.24,15.96,109.07,73.99,46.00,100.99,327.50,109.18,79.81,128.79,80.95,133.41,70.00,506.99,293.55,285.36,291.76,263.94,203.34,207.79,360.00,38.22,122.74,4.67,50.80,42.37,32.88,15.95,5.00,46.72,38.94,613.00,4.00,6.00,13.00,59.01,46.75,681.00,3.00,4.00,13.00,37.41,30.50,491.00,4.00,5.00,11.00,75.45,67.81,1130.00,6.00,10.00,15.00,13.19,10.27,173.00,4.00,5.00,7.00,1,주먹 쥐기 (Fist)
43.38,100.12,-32.62,-43.12,-5.56,252.00,362.94,237.33,43.68,175.05,64.47,54.47,90.00,471.03,306.72,350.47,125.87,93.92,175.50,151.97,124.00,55.83,324.67,72.67,102.07,122.99,125.55,178.53,24.00,423.16,214.82,310.42,375.07,259.27,282.22,293.19,274.00,38.22,122.74,4.67,50.80,42.37,32.88,15.95,5.00,48.03,41.50,589.00,4.00,6.00,12.00,64.04,52.84,769.00,4.00,5.00,13.00,38.25,31.70,587.00,5.00,6.00,12.00,75.65,67.16,1239.00,7.00,11.00,15.00,13.19,10.27,153.00,3.00,6.00,6.00,1,주먹 쥐기 (Fist)
4.38,-6.75,2.75,35.38,28.81,222.30,363.93,235.19,60.83,179.55,65.82,78.92,58.00,412.59,240.76,337.64,178.73,133.30,208.36,214.72,190.00,49.89,328.98,67.07,97.62,128.42,122.32,173.48,30.00,379.70,205.54,275.46,391.15,309.50,232.82,240.13,330.00,45.25,130.80,10.16,45.62,52.09,37.40,25.84,5.00,47.22,39.50,606.00,4.00,6.00,12.00,62.47,48.53,811.00,5.00,5.00,13.00,38.20,31.28,591.00,5.00,7.00,12.00,72.75,62.78,1303.00,8.00,11.00,15.00,14.29,11.13,188.00,4.00,7.00,7.00,1,주먹 쥐기 (Fist)
-45.75,1.69,17.12,29.25,-6.50,184.59,412.91,179.50,48.33,232.74,31.62,20.48,120.00,346.78,179.36,211.96,161.68,217.59,261.54,135.63,55.00,88.56,286.99,79.55,130.08,161.76,138.40,153.80,72.00,352.79,265.02,199.71,319.36,258.71,262.60,301.76,252.00,40.89,104.31,20.41,24.41,71.00,41.70,51.13,32.00,48.57,41.38,644.00,5.00,6.00,12.00,52.97,37.56,753.00,6.00,5.00,12.00,38.02,31.12,584.00,5.00,6.00,12.00,68.20,56.69,1203.00,7.00,12.00,15.00,13.54,9.81,213.00,7.00,8.00,7.00,1,주먹 쥐기 (Fist)
53.69,121.81,-35.75,58.12,43.19,200.32,356.90,227.45,102.96,278.42,45.32,37.86,177.00,347.68,156.80,248.87,206.20,257.77,307.22,148.79,9.00,99.77,277.52,72.44,123.00,164.81,124.87,154.13,58.00,349.58,200.49,217.06,352.93,299.93,254.32,343.47,186.00,38.08,128.02,28.03,58.69,71.29,47.17,83.75,69.00,50.51,44.94,716.00,5.00,7.00,12.00,58.16,41.03,728.00,5.00,5.00,12.00,37.03,30.34,597.00,6.00,7.00,12.00,69.82,60.86,1145.00,7.00,13.00,15.00,17.40,13.09,257.00,5.00,9.00,8.00,1,주먹 쥐기 (Fist)
-41.81,66.56,-20.12,27.69,11.31,200.27,361.38,228.44,101.71,277.06,47.55,44.87,185.00,334.21,60.67,264.55,279.35,306.13,213.15,106.75,157.00,94.67,277.09,82.43,131.95,174.73,116.25,151.24,48.00,329.10,174.64,157.75,255.00,180.87,362.42,320.63,321.00,40.92,129.16,40.36,57.00,82.77,52.11,74.31,55.00,50.88,45.44,783.00,6.00,7.00,12.00,57.71,44.73,735.00,5.00,5.00,12.00,37.29,30.89,579.00,5.00,8.00,12.00,65.38,56.94,1148.00,7.00,13.00,15.00,17.64,14.07,265.00,5.00,9.00,8.00,1,주먹 쥐기 (Fist)
0.94,13.62,34.12,7.75,-21.94,184.35,379.62,163.45,35.11,211.55,65.14,103.29,253.00,327.44,112.08,192.17,202.48,167.46,213.11,181.14,14.00,96.59,285.91,79.22,137.56,180.95,114.08,144.26,36.00,311.48,303.43,47.05,164.71,200.60,227.51,291.88,178.00,41.05,126.78,40.52,53.00,79.55,48.30,75.51,59.00,48.23,41.30,754.00,6.00,8.00,12.00,48.74,40.84,710.00,5.00,5.00,12.00,37.86,31.73,578.00,6.00,7.00,12.00,56.70,48.97,938.00,6.00,12.00,15.00,17.30,13.91,294.00,6.00,9.00,9.00,1,주먹 쥐기 (Fist)
47.38,-21.94,42.50,64.19,-8.81,170.45,417.30,138.87,43.93,240.15,75.00,77.53,212.00,320.95,132.54,151.84,163.62,174.67,233.66,141.62,55.00,109.63,247.97,52.15,106.40,162.42,140.49,114.65,2.00,318.81,282.92,69.65,143.60,187.21,220.57,284.62,155.00,39.09,112.98,28.84,54.82,77.20,61.13,77.64,45.00,49.70,43.95,744.00,6.00,7.00,12.00,46.53,38.92,702.00,6.00,5.00,12.00,33.87,29.25,495.00,5.00,7.00,11.00,54.76,47.71,851.00,5.00,12.00,15.00,16.50,13.37,292.00,6.00,9.00,9.00,1,주먹 쥐기 (Fist)
32.56,9.00,-36.62,-64.19,0.69,193.09,385.30,120.98,29.07,230.75,109.17,81.98,177.00,306.83,132.61,136.05,178.02,201.28,201.30,174.51,22.00,134.60,229.23,23.14,127.91,192.42,110.63,142.92,28.00,325.72,280.16,75.32,139.65,197.06,215.70,290.98,165.00,37.06,106.50,22.01,62.59,84.85,58.31,73.18,53.00,47.50,41.63,678.00,5.00,8.00,12.00,46.24,38.50,735.00,7.00,6.00,13.00,35.09,31.12,571.00,6.00,8.00,12.00,55.44,48.41,970.00,6.00,12.00,15.00,16.41,13.14,298.00,7.00,8.00,10.00,1,주먹 쥐기 (Fist)
-44.50,-43.69,-11.62,-53.56,-2.88,221.93,375.79,89.99,60.03,261.24,85.51,65.32,208.00,322.04,146.41,122.15,160.33,218.99,184.01,193.52,1.00,134.60,229.23,23.14,127.91,192.42,110.63,142.92,28.00,334.94,285.28,70.90,149.00,195.10,225.28,282.13,155.00,33.28,105.64,25.72,61.20,79.52,54.67,80.62,44.00,48.70,43.81,749.00,6.00,8.00,13.00,47.19,39.65,768.00,8.00,7.00,13.00,35.09,31.12,576.00,6.00,9.00,12.00,55.99,49.12,950.00,6.00,12.00,15.00,16.17,12.72,294.00,8.00,9.00,10.00,1,주먹 쥐기 (Fist)
-49.62,-43.69,-26.94,-54.81,-4.88,251.90,391.38,84.21,66.21,246.54,89.84,88.86,178.00,322.04,146.41,122.15,160.33,218.99,184.01,193.52,1.00,129.78,225.20,18.63,131.82,196.03,110.20,138.51,23.00,314.94,265.86,90.90,143.39,212.26,243.01,262.23,135.00,33.28,105.64,25.72,61.20,79.52,54.67,80.62,44.00,50.05,45.92,712.00,6.00,8.00,12.00,47.19,39.65,748.00,8.00,6.00,12.00,34.83,30.81,591.00,6.00,10.00,13.00,54.53,47.71,909.00,6.00,11.00,14.00,16.17,12.72,270.00,7.00,8.00,9.00,1,주먹 쥐기 (Fist)
-22.38,-73.06,0.88,-91.00,-7.94,212.73,348.43,47.36,107.70,277.48,80.06,132.47,134.00,332.03,153.73,121.31,168.66,209.30,190.11,197.36,9.00,104.52,190.65,23.60,155.79,164.78,138.42,162.82,58.00,372.02,319.84,88.14,84.86,263.01,268.72,204.44,74.00,62.50,74.70,36.24,66.31,49.49,84.51,50.82,75.00,47.63,42.83,721.00,6.00,8.00,12.00,48.09,40.20,747.00,8.00,6.00,12.00,33.84,28.73,595.00,7.00,10.00,13.00,58.74,52.00,888.00,6.00,10.00,14.00,15.36,11.29,260.00,7.00,8.00,8.00,1,주먹 쥐기 (Fist)
-61.12,-51.75,-31.06,-81.62,-8.81,196.81,324.95,23.77,118.12,252.50,101.18,105.88,162.00,351.15,156.37,140.63,158.32,222.60,169.24,197.96,12.00,99.74,174.74,51.71,137.06,163.98,108.49,151.75,27.00,364.58,316.57,78.19,89.01,261.93,266.48,197.33,64.00,80.35,62.17,53.24,50.25,53.89,76.38,65.19,57.00,44.82,40.89,708.00,6.00,9.00,12.00,49.22,41.34,767.00,8.00,7.00,13.00,31.12,26.82,541.00,5.00,11.00,13.00,57.81,51.30,750.00,5.00,10.00,14.00,15.38,10.87,246.00,5.00,8.00,7.00,1,주먹 쥐기 (Fist)
-32.56,-78.56,0.38,-5.50,-4.94,195.85,323.72,27.50,112.00,251.89,94.29,111.10,155.00,388.22,134.71,179.76,114.81,249.25,211.76,180.47,39.00,93.45,168.90,54.25,157.00,143.75,99.79,156.21,4.00,397.04,292.81,123.86,150.69,199.91,214.22,183.38,2.00,78.61,61.97,53.04,51.31,52.52,77.21,66.37,55.00,44.47,40.51,631.00,5.00,9.00,12.00,52.64,44.13,754.00,7.00,8.00,13.00,30.60,25.30,565.00,8.00,11.00,14.00,55.97,48.38,745.00,4.00,9.00,14.00,15.34,10.79,244.00,5.00,7.00,7.00,1,주먹 쥐기 (Fist)
-11.38,-53.94,-25.94,-83.06,-2.62,190.98,283.63,57.09,169.50,175.06,82.73,166.12,72.00,426.69,79.04,179.80,170.34,178.42,204.80,231.10,35.00,80.13,124.47,113.19,139.70,194.16,88.15,128.72,63.00,416.70,233.89,130.13,183.22,255.45,285.18,172.22,69.00,72.40,54.05,63.03,42.52,62.98,66.95,64.52,66.00,41.14,37.25,621.00,5.00,8.00,12.00,54.30,45.67,741.00,7.00,8.00,13.00,30.40,25.31,577.00,9.00,11.00,14.00,59.78,52.81,739.00,3.00,10.00,14.00,14.98,10.44,239.00,6.00,7.00,7.00,1,주먹 쥐기 (Fist)
-43.44,-56.62,-18.69,-63.75,-2.81,192.55,199.88,133.19,139.01,254.82,39.35,142.85,167.00,467.44,42.71,106.32,252.98,217.63,137.79,124.25,82.00,78.64,88.62,132.16,103.95,199.89,113.85,154.00,27.00,438.41,87.49,104.99,112.07,318.84,212.68,263.45,80.00,72.03,51.05,65.19,40.61,62.73,69.74,63.67,63.00,40.98,36.74,651.00,5.00,8.00,13.00,54.54,43.61,675.00,6.00,8.00,13.00,30.53,25.40,527.00,9.00,11.00,13.00,58.83,52.50,714.00,5.00,10.00,14.00,14.93,10.34,236.00,6.00,6.00,7.00,1,주먹 쥐기 (Fist)
-50.12,-54.06,-27.06,-33.50,4.69,212.33,87.88,178.43,22.09,287.80,132.79,138.72,50.00,472.63,69.81,65.61,232.11,242.13,174.98,164.70,41.00,118.48,66.66,123.32,158.14,96.17,16.06,62.33,133.00,456.37,146.13,132.73,52.15,166.80,186.58,113.99,84.00,74.71,45.42,62.83,47.17,55.65,66.92,68.84,71.00,40.13,35.02,657.00,7.00,8.00,14.00,56.16,45.21,554.00,5.00,7.00,12.00,25.15,21.33,441.00,8.00,11.00,13.00,50.71,46.44,580.00,4.00,9.00,14.00,14.96,10.68,239.00,7.00,5.00,7.00,1,주먹 쥐기 (Fist)
-23.62,-99.25,37.94,-42.25,-24.25,234.61,101.66,161.01,92.65,200.38,69.38,164.02,138.00,475.47,243.82,195.26,103.82,76.17,91.15,73.67,262.00,106.10,13.21,175.86,126.18,73.98,70.99,29.45,197.00,454.77,165.69,128.25,54.41,165.06,197.17,133.38,64.00,63.84,47.45,79.67,40.79,43.53,76.29,84.58,88.00,37.63,31.78,637.00,7.00,9.00,14.00,55.08,42.66,502.00,1.00,7.00,12.00,26.38,23.07,475.00,8.00,12.00,13.00,51.51,47.53,515.00,3.00,9.00,14.00,16.08,11.34,234.00,7.00,5.00,7.00,1,주먹 쥐기 (Fist)
86.19,41.69,24.88,32.12,-10.69,240.73,37.33,223.10,100.62,194.58,112.02,222.13,205.00,481.34,229.82,176.26,71.20,106.18,124.09,106.25,295.00,115.08,10.72,189.34,142.44,58.37,57.42,35.48,180.00,445.64,178.82,107.02,34.00,185.77,175.58,111.73,86.00,37.24,46.02,106.02,81.39,42.69,35.78,43.66,47.00,43.30,37.02,697.00,7.00,8.00,14.00,56.05,44.98,645.00,2.00,8.00,13.00,27.05,24.27,470.00,8.00,12.00,13.00,50.37,45.98,577.00,4.00,9.00,14.00,14.65,9.56,208.00,6.00,5.00,7.00,1,주먹 쥐기 (Fist)
45.81,-0.69,76.44,161.25,-0.12,299.23,51.76,287.03,181.66,115.62,30.70,136.29,119.00,475.72,226.01,170.49,70.06,113.24,131.67,115.94,305.00,164.35,54.92,184.50,166.15,106.17,81.64,31.88,235.00,543.07,228.35,210.63,145.13,284.84,98.26,70.35,212.00,42.23,48.94,108.43,81.01,38.55,30.08,37.60,40.00,43.98,38.98,629.00,4.00,8.00,14.00,56.01,44.36,565.00,3.00,8.00,13.00,32.86,28.13,473.00,7.00,12.00,13.00,64.39,54.84,681.00,4.00,8.00,14.00,14.55,9.17,167.00,4.00,4.00,7.00,1,주먹 쥐기 (Fist)
62.81,47.94,40.69,16.69,-18.88,299.23,51.76,287.03,181.66,115.62,30.70,136.29,119.00,404.04,148.13,84.19,20.22,167.76,151.90,68.42,215.00,240.34,115.92,120.82,112.06,129.13,111.16,66.10,159.00,489.50,173.78,218.34,165.50,283.48,136.06,118.11,267.00,31.07,25.26,40.44,13.04,30.69,71.48,55.73,28.00,43.98,38.98,550.00,3.00,8.00,14.00,46.07,37.95,562.00,2.00,9.00,13.00,33.59,29.14,489.00,3.00,13.00,13.00,62.08,50.98,807.00,4.00,9.00,14.00,10.06,7.89,159.00,7.00,5.00,7.00,1,주먹 쥐기 (Fist)
25.88,10.38,-42.81,-30.00,23.75,362.09,89.96,225.05,121.63,144.68,85.13,97.45,56.00,322.67,62.72,122.31,92.20,100.13,71.17,91.06,302.00,218.45,109.30,142.84,132.83,152.67,135.15,90.09,135.00,405.68,117.36,302.85,242.39,361.47,52.98,33.11,182.00,27.44,24.77,43.24,14.76,34.46,77.14,61.63,34.00,43.65,39.27,536.00,2.00,9.00,14.00,39.58,31.83,561.00,2.00,10.00,13.00,34.97,30.56,519.00,7.00,13.00,13.00,61.23,48.75,848.00,5.00,8.00,14.00,10.81,8.22,169.00,7.00,5.00,7.00,1,주먹 쥐기 (Fist)
-67.00,2.75,-34.12,-34.75,7.25,290.62,109.70,279.48,118.90,224.45,162.06,125.05,26.00,268.67,60.54,173.04,96.21,86.59,124.45,86.39,248.00,177.23,164.20,162.56,118.83,155.23,95.38,33.41,210.00,338.35,163.62,349.89,227.00,310.21,116.90,115.13,266.00,33.21,45.40,34.98,13.04,49.51,69.91,38.55,10.00,46.88,41.88,585.00,3.00,8.00,14.00,37.11,28.72,539.00,2.00,9.00,13.00,34.83,30.14,517.00,7.00,13.00,13.00,60.84,46.53,803.00,5.00,7.00,14.00,10.24,7.53,170.00,7.00,6.00,7.00,1,주먹 쥐기 (Fist)
-39.12,-24.06,-24.38,-26.06,6.62,245.87,219.08,264.42,37.12,228.87,142.21,59.95,84.00,222.03,109.66,185.26,51.74,134.58,101.43,70.40,299.00,191.37,239.08,129.09,44.27,80.18,86.48,79.44,134.00,302.51,302.58,311.10,88.01,255.12,146.43,67.85,127.00,42.03,54.73,25.82,11.40,40.98,64.44,46.39,20.00,45.02,38.91,589.00,5.00,9.00,14.00,37.12,28.94,536.00,3.00,8.00,13.00,33.26,27.84,441.00,6.00,12.00,12.00,54.97,37.84,674.00,4.00,6.00,13.00,10.36,7.66,160.00,6.00,5.00,6.00,1,주먹 쥐기 (Fist)
-12.69,-46.94,46.56,32.69,-12.12,267.25,276.82,203.26,34.13,158.48,92.14,108.90,13.00,170.30,214.16,130.48,89.00,110.15,107.52,154.60,185.00,146.22,201.24,209.21,103.87,74.20,88.17,147.02,53.00,288.88,269.07,360.84,101.71,204.77,198.37,114.98,75.00,22.06,49.39,43.13,31.14,49.30,45.48,59.72,40.00,42.95,35.23,532.00,6.00,9.00,14.00,35.85,28.06,512.00,5.00,8.00,13.00,34.54,29.87,492.00,7.00,11.00,12.00,55.46,40.30,726.00,5.00,6.00,13.00,10.69,8.23,177.00,7.00,5.00,7.00,1,주먹 쥐기 (Fist)
53.38,32.75,-36.62,-74.94,-1.69,215.76,268.95,273.35,83.26,135.15,24.90,187.44,66.00,167.32,204.95,150.92,82.00,131.04,106.13,175.58,164.00,167.66,189.87,196.73,118.60,103.11,84.73,168.51,24.00,332.03,267.23,322.26,166.03,170.07,254.35,184.89,5.00,15.56,54.19,43.69,32.57,42.52,52.01,56.89,33.00,44.79,38.53,596.00,5.00,8.00,15.00,36.68,29.38,593.00,6.00,9.00,14.00,35.73,31.45,562.00,8.00,11.00,12.00,58.69,43.04,838.00,6.00,7.00,14.00,10.62,8.10,185.00,7.00,6.00,8.00,1,주먹 쥐기 (Fist)
-26.06,-25.75,5.50,34.44,5.19,210.02,274.16,273.34,86.35,128.79,31.55,180.78,59.00,188.93,193.83,132.28,43.86,153.80,84.01,213.56,124.00,139.13,217.25,176.48,96.26,116.19,68.33,184.82,6.00,294.33,295.46,297.56,158.26,203.06,267.06,223.71,37.00,16.95,52.19,45.41,34.48,42.31,52.89,57.00,31.00,44.50,38.20,645.00,6.00,8.00,15.00,37.15,30.09,624.00,6.00,9.00,14.00,35.28,30.50,576.00,8.00,11.00,12.00,59.35,45.70,910.00,7.00,7.00,14.00,10.67,8.21,187.00,7.00,6.00,8.00,1,주먹 쥐기 (Fist)
-17.12,-71.06,15.81,-84.12,-9.31,224.66,259.19,287.19,99.81,118.09,45.26,169.74,44.00,242.02,148.98,180.07,57.28,187.65,140.42,171.81,183.00,128.15,227.45,165.96,104.64,122.80,78.64,182.39,5.00,333.18,256.47,336.00,119.34,236.69,254.33,253.71,76.00,15.55,58.02,39.33,33.06,49.58,51.02,60.97,23.00,44.71,38.91,616.00,6.00,8.00,14.00,41.24,33.32,653.00,5.00,8.00,14.00,35.49,31.19,557.00,7.00,10.00,12.00,61.99,47.53,1021.00,8.00,8.00,14.00,10.93,8.77,200.00,8.00,7.00,9.00,1,주먹 쥐기 (Fist)
-18.50,17.31,-34.56,-53.88,-3.31,203.06,274.18,272.25,92.96,128.77,58.17,162.33,22.00,232.02,158.97,172.25,50.80,197.06,149.00,169.34,193.00,137.25,223.65,167.12,98.74,132.42,87.73,184.63,15.00,352.28,242.84,341.18,119.51,239.42,271.83,244.11,56.00,15.55,58.02,39.33,33.06,49.58,51.02,60.97,23.00,43.81,37.88,587.00,6.00,8.00,13.00,41.43,34.02,712.00,5.00,8.00,14.00,36.01,31.81,578.00,7.00,10.00,12.00,62.88,48.47,978.00,7.00,8.00,14.00,10.93,8.77,202.00,7.00,8.00,9.00,1,주먹 쥐기 (Fist)
-18.06,-3.94,-18.00,18.44,5.38,208.90,274.31,269.21,86.12,135.65,58.63,163.27,15.00,213.66,174.20,179.13,67.98,196.95,145.09,167.10,173.00,155.63,234.89,146.23,120.31,131.62,81.83,170.77,10.00,368.79,245.11,325.16,140.43,218.95,251.82,246.52,77.00,12.20,61.39,34.33,33.14,51.68,55.96,56.09,28.00,43.96,38.20,571.00,5.00,7.00,12.00,41.03,32.93,712.00,6.00,8.00,14.00,36.28,32.50,563.00,6.00,10.00,12.00,62.29,46.83,967.00,7.00,7.00,14.00,11.02,9.05,208.00,8.00,8.00,9.00,1,주먹 쥐기 (Fist)
-10.06,-68.62,10.75,-33.19,-1.31,218.38,286.18,253.23,84.05,133.21,69.60,155.54,31.00,265.62,179.68,110.14,72.40,262.88,194.98,150.80,104.00,142.30,200.44,177.90,108.67,166.09,108.43,143.77,46.00,363.84,237.13,334.18,141.57,213.23,247.52,244.39,87.00,16.60,56.39,36.61,28.16,56.66,59.08,51.16,33.00,44.02,38.21,540.00,4.00,7.00,11.00,44.68,36.75,771.00,6.00,8.00,14.00,35.90,31.88,589.00,7.00,9.00,13.00,61.91,46.36,1008.00,8.00,8.00,14.00,10.99,8.94,215.00,9.00,9.00,9.00,1,주먹 쥐기 (Fist)
-25.50,-9.62,-29.62,-61.31,-2.88,216.61,279.20,255.68,77.06,139.44,76.59,150.34,38.00,265.62,179.68,110.14,72.40,262.88,194.98,150.80,104.00,141.36,209.42,178.70,98.84,172.35,118.31,134.66,56.00,368.43,266.92,336.96,111.99,231.23,259.56,229.11,117.00,23.59,51.57,32.89,29.73,54.90,60.04,57.16,26.00,43.73,37.94,541.00,4.00,7.00,11.00,44.68,36.75,830.00,6.00,9.00,15.00,36.33,32.50,615.00,8.00,9.00,13.00,63.32,47.77,1018.00,8.00,7.00,14.00,10.97,8.86,209.00,9.00,8.00,9.00,1,주먹 쥐기 (Fist)
-39.94,-9.62,-38.38,7.44,23.38,217.79,274.67,250.67,77.10,134.23,72.09,156.92,31.00,265.62,179.68,110.14,72.40,262.88,194.98,150.80,104.00,139.67,210.79,182.54,98.15,174.23,115.98,138.65,52.00,372.89,254.92,317.65,110.00,250.39,278.62,214.19,137.00,13.17,52.07,44.86,18.87,65.24,70.32,65.29,14.00,43.30,37.66,534.00,4.00,7.00,11.00,44.68,36.75,771.00,6.00,8.00,14.00,36.58,32.75,555.00,7.00,8.00,12.00,63.28,47.76,1078.00,9.00,7.00,14.00,12.12,9.70,206.00,9.00,8.00,9.00,1,주먹 쥐기 (Fist)
-45.62,-3.94,-25.38,-13.19,15.12,207.07,273.56,270.18,56.14,142.92,77.56,177.89,10.00,289.58,157.80,54.45,135.72,194.73,196.56,90.11,35.00,102.75,193.29,227.91,161.70,110.81,122.02,81.45,116.00,378.98,256.84,311.59,100.00,249.46,269.83,223.56,127.00,32.30,42.46,66.10,48.70,44.06,37.28,60.32,50.00,44.37,38.48,427.00,3.00,6.00,10.00,41.03,32.93,638.00,5.00,7.00,14.00,36.07,31.92,552.00,7.00,8.00,11.00,63.11,47.21,1025.00,9.00,8.00,14.00,11.79,9.62,201.00,9.00,9.00,8.00,1,주먹 쥐기 (Fist)
-30.62,19.44,-35.25,-56.12,0.44,135.02,202.45,302.17,143.39,20.29,63.44,82.45,138.00,251.07,131.55,52.90,159.84,190.90,172.68,40.46,19.00,73.94,147.10,218.70,180.23,140.96,160.81,129.22,50.00,285.95,173.16,271.44,150.15,354.09,262.28,336.49,14.00,43.30,36.77,63.69,53.34,36.51,41.06,55.39,39.00,38.71,31.31,399.00,3.00,6.00,9.00,37.16,29.13,615.00,6.00,6.00,14.00,36.56,31.69,511.00,7.00,8.00,11.00,63.46,46.28,938.00,9.00,7.00,14.00,11.52,8.99,204.00,8.00,8.00,8.00,1,주먹 쥐기 (Fist)
