a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
-18.50,26.12,-11.81,-8.25,-2.94,12.21,17.89,100.16,43.08,16.87,17.89,5.50,8.00,51.35,55.19,188.28,49.19,47.71,61.08,47.24,66.00,8.98,35.12,60.93,31.38,24.18,27.22,11.75,33.00,6.50,39.71,144.70,49.19,56.04,75.39,8.91,0.00,8.70,15.27,38.39,9.43,13.71,6.39,1.51,15.00,10.09,8.50,152.00,6.00,20.53,17.88,275.00,5.00,7.92,6.41,110.00,6.00,16.27,14.09,242.00,8.00,4.16,3.42,66.00,6.00,0,휴식 (Relax)
-3.00,-18.56,-1.81,-30.25,-1.06,12.11,10.61,94.71,40.79,24.51,25.60,3.30,0.00,59.76,63.98,177.51,39.66,53.00,58.38,36.26,55.00,8.98,35.12,60.93,31.38,24.18,27.22,11.75,33.00,6.50,39.71,144.70,49.19,56.04,75.39,8.91,0.00,8.21,16.61,36.41,10.63,13.51,6.18,2.03,17.00,9.75,8.00,152.00,5.00,19.72,17.19,297.00,6.00,7.92,6.41,109.00,5.00,16.27,14.09,220.00,7.00,4.10,3.33,66.00,6.00,0,휴식 (Relax)
-25.00,-38.50,4.50,395.31,927.06,25.74,42.41,85.49,11.31,50.61,55.37,35.26,32.00,51.32,66.09,198.15,34.79,85.58,82.24,12.12,22.00,9.98,37.59,55.93,29.15,24.53,22.60,12.09,38.00,410.26,371.74,449.30,451.54,429.04,467.20,410.31,407.00,985.92,990.02,971.89,998.02,1002.62,994.13,988.11,973.00,11.62,9.12,168.00,5.00,22.00,19.25,297.00,5.00,7.64,6.06,110.00,6.00,103.30,49.41,671.00,1.00,239.40,115.88,1056.00,1.00,0,휴식 (Relax)
651.56,398.06,-126.75,-352.94,-62.94,660.51,651.48,761.61,687.05,680.57,708.88,711.91,711.00,388.05,349.27,522.46,440.14,437.48,488.21,410.68,385.00,140.99,137.24,128.61,167.36,116.18,149.29,141.91,102.00,162.70,297.51,345.33,593.63,632.20,751.65,760.97,771.00,985.92,990.02,971.89,998.02,1002.62,994.13,988.11,973.00,168.59,81.45,879.00,1.00,105.02,51.65,759.00,5.00,33.59,16.19,239.00,3.00,137.72,60.56,1420.00,8.00,239.40,115.88,2046.00,2.00,0,휴식 (Relax)
-12.00,-117.69,-7.12,-41.88,-18.88,683.91,670.21,772.22,687.21,673.17,692.69,689.06,686.00,292.56,288.52,452.06,452.35,474.66,574.05,520.71,501.00,150.00,142.43,135.99,168.32,113.17,143.52,132.42,92.00,175.71,328.24,377.77,619.07,643.35,743.16,733.78,738.00,1019.46,990.35,940.37,951.03,970.13,995.46,1021.86,1020.00,168.37,81.25,1525.00,2.00,109.30,54.37,1249.00,6.00,33.63,16.92,347.00,3.00,138.11,62.62,1718.00,7.00,238.90,115.52,2090.00,2.00,0,휴식 (Relax)
-323.94,-468.75,172.31,-105.69,-96.62,510.72,710.08,987.89,976.15,916.66,775.29,534.85,397.00,421.16,633.36,814.52,909.08,856.69,693.62,331.47,38.00,129.26,242.67,248.31,336.66,267.72,242.33,112.04,77.00,274.60,435.39,450.27,554.70,528.39,690.41,801.07,853.00,1005.37,1015.35,974.56,951.44,936.43,971.73,1037.21,1056.00,187.50,84.27,1847.00,2.00,162.84,78.78,1629.00,6.00,55.66,25.73,537.00,6.00,140.78,68.65,1778.00,6.00,239.65,115.80,2162.00,2.00,0,휴식 (Relax)
96.81,4.56,47.38,138.94,-27.38,532.39,593.39,878.32,982.75,1021.10,901.86,556.68,265.00,410.59,623.04,806.21,910.42,864.74,704.45,337.50,27.00,169.51,289.07,287.58,342.81,242.04,196.13,74.50,30.00,124.69,391.77,526.20,689.49,486.68,554.03,856.37,1003.00,1006.02,971.35,972.02,995.42,936.33,927.87,1040.92,1100.00,189.03,94.58,2268.00,3.00,162.83,78.58,2103.00,7.00,56.98,29.41,659.00,6.00,145.28,77.82,2032.00,7.00,239.10,115.45,2231.00,2.00,0,휴식 (Relax)
-119.06,3.88,-69.94,-205.12,-92.75,551.24,688.79,860.35,885.50,1003.82,988.14,622.79,167.00,399.66,618.56,809.82,921.33,868.60,695.46,328.38,38.00,94.87,251.61,307.34,416.59,294.99,167.24,31.46,45.00,327.21,309.30,331.00,794.00,673.53,361.75,894.55,1210.00,1015.38,989.99,948.42,995.00,960.60,908.18,1033.86,1126.00,191.39,96.60,2490.00,4.00,162.83,78.20,2081.00,6.00,59.77,32.29,775.00,6.00,154.60,90.98,2367.00,7.00,239.64,115.66,2293.00,2.00,0,휴식 (Relax)
-28.56,-111.69,79.69,87.62,-71.12,556.27,693.15,852.63,886.57,1011.55,985.69,615.36,175.00,521.87,582.91,675.04,947.84,1003.55,686.01,198.34,173.00,179.33,233.14,221.34,411.39,373.21,226.65,86.58,131.00,270.32,365.11,335.32,740.84,722.34,347.01,890.88,1278.00,1022.38,990.28,941.06,1005.00,953.78,908.88,1039.99,1116.00,191.45,96.79,2580.00,4.00,165.32,87.05,2194.00,7.00,63.21,38.97,930.00,5.00,156.13,95.00,2664.00,8.00,239.82,115.73,2308.00,2.00,0,휴식 (Relax)
18.81,120.56,-47.56,-31.94,-57.94,519.64,702.88,878.97,845.00,1037.63,1005.69,573.36,217.00,460.50,659.56,720.29,859.47,1044.22,755.50,106.48,265.00,143.10,267.12,241.94,367.44,376.44,270.36,122.31,175.00,301.99,311.85,383.09,706.60,705.68,383.28,870.49,1333.00,1025.15,988.23,942.10,1005.02,952.53,910.84,1037.38,1119.00,191.44,98.16,2622.00,5.00,167.99,91.20,2432.00,8.00,64.37,40.95,1055.00,8.00,156.26,95.69,2776.00,9.00,239.86,115.76,2315.00,2.00,0,휴식 (Relax)
-95.88,-70.81,12.06,-29.19,-77.81,588.06,644.00,912.96,837.74,1006.87,1072.34,510.62,286.00,498.90,557.14,785.62,834.69,981.02,860.92,49.33,371.00,154.72,245.39,255.16,367.02,357.56,284.71,137.04,197.00,317.69,292.83,417.80,671.87,749.37,339.28,900.85,1289.00,1043.15,970.25,960.09,987.02,970.51,892.89,1055.24,1101.00,192.87,100.31,2733.00,6.00,168.82,95.36,2608.00,9.00,64.41,41.43,1116.00,9.00,156.41,96.59,2743.00,8.00,240.19,115.90,2331.00,2.00,0,휴식 (Relax)
11.06,33.81,5.06,43.69,-54.50,541.00,692.01,864.59,886.65,957.91,1114.85,479.66,335.00,497.65,568.04,764.81,856.36,959.48,875.05,64.61,393.00,159.05,236.44,270.54,351.02,370.68,285.88,131.60,181.00,322.03,273.63,437.95,632.40,783.57,295.70,962.01,1223.00,1032.98,978.33,955.57,987.15,974.42,884.58,1065.84,1090.00,192.68,100.16,2843.00,7.00,169.01,96.39,2681.00,9.00,64.37,41.19,1111.00,8.00,156.75,98.48,2809.00,9.00,240.02,115.81,2352.00,2.00,0,휴식 (Relax)
-60.44,-30.56,-10.25,-51.62,-74.12,559.76,678.94,870.33,888.43,949.91,1121.62,474.25,359.00,494.23,570.60,765.45,858.11,957.70,874.32,74.27,403.00,160.19,234.29,269.42,351.32,368.60,294.48,133.17,170.00,301.35,309.99,394.95,668.34,760.23,304.91,1005.00,1180.00,1037.23,978.08,951.44,993.15,970.08,884.20,1070.59,1084.00,193.06,101.10,2900.00,8.00,169.11,97.17,2713.00,9.00,64.43,41.78,1110.00,9.00,157.29,101.12,2863.00,9.00,240.13,115.86,2367.00,2.00,0,휴식 (Relax)
-35.44,-27.88,17.75,25.06,-67.81,567.85,682.67,857.63,904.37,937.95,1129.22,471.49,343.00,466.61,608.32,727.24,900.44,921.72,907.14,32.41,360.00,160.19,234.29,269.42,351.32,368.60,294.48,133.17,170.00,293.30,320.63,390.77,662.53,771.10,295.30,994.93,1191.00,1039.18,981.49,946.77,993.24,974.67,880.89,1068.11,1089.00,193.20,101.73,2908.00,8.00,169.23,98.64,2669.00,9.00,64.43,41.78,1110.00,9.00,157.16,100.44,2928.00,10.00,240.21,115.90,2367.00,2.00,0,휴식 (Relax)
5.00,69.44,-14.94,14.75,-54.00,566.58,674.96,865.46,905.19,929.83,1137.87,466.86,334.00,476.22,597.83,735.78,902.40,912.57,918.08,25.42,349.00,164.21,229.37,273.25,351.14,365.76,297.58,137.32,165.00,283.08,326.37,398.73,653.17,768.59,305.92,1002.55,1180.00,1039.15,978.49,946.86,996.24,974.62,877.90,1067.74,1092.00,193.21,102.00,2925.00,9.00,169.49,99.24,2745.00,10.00,64.49,42.05,1143.00,10.00,157.07,99.75,2939.00,10.00,240.17,115.88,2378.00,2.00,0,휴식 (Relax)
-50.50,15.81,-5.25,5.12,-64.31,560.91,698.29,868.68,881.30,931.52,1158.94,447.92,310.00,454.36,608.26,742.28,880.78,917.19,932.21,31.26,327.00,159.35,232.26,274.76,346.14,368.52,297.06,142.24,160.00,261.08,322.23,418.86,665.09,750.74,295.46,994.67,1202.00,1035.05,986.56,956.90,996.06,964.40,869.67,1070.75,1103.00,193.51,103.12,2966.00,10.00,169.28,98.04,2789.00,10.00,64.45,41.78,1148.00,10.00,156.94,98.38,2928.00,10.00,240.34,115.96,2378.00,2.00,0,휴식 (Relax)
-20.00,38.50,-5.88,25.75,-59.62,575.00,685.98,845.42,879.26,954.41,1166.06,424.95,286.00,443.79,605.36,753.25,882.92,906.35,933.15,22.58,338.00,149.47,230.88,284.74,346.00,358.72,304.84,132.48,170.00,281.46,340.26,419.71,646.88,732.02,303.15,995.72,1224.00,1038.54,986.36,953.27,991.06,960.91,869.40,1073.88,1108.00,193.27,102.00,2982.00,10.00,169.10,97.44,2767.00,10.00,64.35,41.23,1138.00,10.00,157.07,99.75,2928.00,9.00,240.26,115.92,2381.00,2.00,0,휴식 (Relax)
-43.00,-15.12,-5.88,-28.56,-67.31,561.28,682.02,855.11,895.22,964.73,1158.84,409.02,270.00,426.84,586.45,763.46,904.49,918.30,916.35,43.66,316.00,149.47,230.88,284.74,346.00,358.72,304.84,132.48,170.00,273.62,329.47,409.31,640.68,733.93,313.33,1000.57,1235.00,1033.95,982.97,951.48,991.13,962.90,872.76,1078.27,1113.00,193.45,102.75,2982.00,10.00,169.14,98.12,2800.00,10.00,64.35,41.23,1132.00,9.00,157.17,100.44,2532.00,9.00,240.34,115.96,1399.00,1.00,0,휴식 (Relax)
-36.00,-15.12,4.81,41.56,-2.31,577.10,695.74,863.17,896.49,957.58,1143.69,394.95,254.00,426.84,586.45,763.46,904.49,918.30,916.35,43.66,316.00,146.60,225.92,281.50,346.04,362.91,307.97,129.90,175.00,404.18,362.15,338.08,374.76,336.62,179.18,738.38,817.00,44.39,41.19,48.70,16.03,34.67,126.64,138.69,121.00,193.23,102.00,2271.00,9.00,169.14,98.12,2338.00,9.00,64.36,41.59,1003.00,9.00,110.88,74.31,1805.00,9.00,19.78,13.89,412.00,12.00,0,휴식 (Relax)
37.94,75.62,-8.94,29.81,-0.31,176.96,172.85,220.71,235.64,291.03,617.47,525.93,417.00,559.27,509.39,400.29,521.93,536.16,723.46,433.19,80.00,180.81,177.65,153.85,206.06,260.12,351.11,203.18,35.00,116.13,27.47,31.62,114.21,243.54,543.14,518.00,453.00,44.39,41.19,48.70,16.03,34.67,126.64,138.69,121.00,88.16,55.55,1641.00,12.00,125.21,75.78,1881.00,7.00,53.27,34.91,889.00,8.00,76.73,55.29,1507.00,9.00,19.78,13.89,367.00,11.00,0,휴식 (Relax)
23.50,47.06,-10.25,26.38,5.44,199.23,191.08,226.94,245.15,296.60,613.67,501.66,392.00,468.19,427.22,394.85,496.25,541.86,779.56,529.79,185.00,199.27,193.11,159.16,206.62,250.31,330.95,194.15,56.00,96.45,43.35,83.11,59.41,188.69,506.10,558.26,508.00,19.51,10.63,10.83,45.88,49.72,120.22,95.59,77.00,87.54,54.38,1327.00,11.00,125.09,73.46,1523.00,7.00,52.77,34.09,699.00,7.00,76.75,54.72,1436.00,9.00,15.75,10.87,290.00,9.00,0,휴식 (Relax)
-3.06,37.38,-5.31,8.19,3.19,98.50,107.51,73.61,128.22,192.01,418.60,212.17,95.00,96.44,81.93,238.01,73.76,130.87,291.32,382.60,322.00,28.36,23.24,19.97,34.89,76.23,195.27,260.92,231.00,108.84,133.29,153.36,123.07,248.93,509.26,450.68,393.00,29.80,41.31,46.82,47.42,50.21,99.17,60.22,41.00,48.79,34.32,906.00,11.00,54.37,41.72,1071.00,8.00,33.27,21.31,583.00,9.00,72.34,47.11,1193.00,10.00,13.65,9.19,218.00,9.00,0,휴식 (Relax)
-2.31,14.69,-11.38,-14.06,0.75,70.71,84.58,150.08,83.19,127.25,288.64,144.25,45.00,98.27,91.36,233.28,84.53,141.57,301.73,375.48,311.00,35.57,65.67,61.68,84.86,108.41,196.26,205.90,168.00,175.41,163.47,249.04,156.31,238.87,428.54,278.69,221.00,34.32,22.20,48.59,20.10,35.46,61.25,36.26,0.00,35.68,26.19,692.00,10.00,54.49,42.23,1093.00,8.00,31.04,18.80,471.00,8.00,61.67,41.80,869.00,8.00,9.17,6.81,156.00,7.00,0,휴식 (Relax)
-14.94,-36.62,10.25,-5.00,-0.88,23.73,12.70,102.88,36.01,63.71,219.71,179.30,119.00,113.76,89.74,276.26,101.83,170.18,323.26,338.05,268.00,58.56,37.63,102.18,96.26,111.67,163.16,122.43,82.00,56.17,43.88,125.29,150.23,155.31,260.96,114.65,14.00,14.55,13.05,22.82,6.32,18.68,37.01,48.23,26.00,28.53,21.56,610.00,9.00,55.29,44.80,1023.00,8.00,25.31,15.56,343.00,8.00,34.10,26.25,594.00,9.00,6.45,5.11,135.00,9.00,0,휴식 (Relax)
-6.44,-11.69,4.25,0.62,-5.88,25.74,20.64,97.67,28.02,56.40,217.05,186.39,127.00,69.78,62.32,258.26,66.19,168.80,320.25,227.00,155.00,22.00,42.38,52.45,55.01,82.44,108.81,43.09,2.00,89.77,71.46,59.89,101.64,91.39,171.12,139.87,76.00,14.55,13.05,22.82,6.32,18.68,37.01,48.23,26.00,28.57,21.87,568.00,9.00,46.30,36.94,817.00,9.00,14.94,10.38,224.00,7.00,26.10,21.48,471.00,7.00,6.45,5.11,127.00,8.00,0,휴식 (Relax)
27.19,27.06,1.12,29.50,1.50,47.94,42.26,73.10,37.54,60.85,206.73,160.48,101.00,120.38,117.55,174.19,44.60,116.73,275.80,137.08,63.00,28.76,36.66,27.77,5.10,43.19,62.39,28.71,48.00,30.21,20.21,125.89,40.22,26.38,128.67,198.81,142.00,20.23,18.44,18.15,12.17,22.38,34.64,42.24,20.00,26.24,20.04,481.00,9.00,36.56,31.82,652.00,7.00,9.14,7.39,163.00,6.00,25.87,20.81,504.00,9.00,6.19,4.69,113.00,8.00,0,휴식 (Relax)
-1.12,20.44,-8.50,-5.56,3.38,21.07,65.41,100.80,48.02,50.00,147.02,96.78,32.00,28.94,28.28,265.87,82.86,14.68,184.30,84.91,43.00,9.07,15.64,47.71,21.59,22.11,41.66,48.17,70.00,12.95,48.08,141.98,34.48,43.62,124.01,165.81,109.00,3.12,7.39,35.43,23.32,22.56,20.13,25.96,2.00,20.00,16.41,395.00,9.00,30.81,27.12,546.00,8.00,8.87,7.25,168.00,7.00,24.13,18.49,460.00,9.00,5.19,4.12,92.00,7.00,0,휴식 (Relax)
-6.06,10.12,-2.81,7.50,0.94,30.35,18.42,128.75,47.51,44.60,98.87,76.97,17.00,37.60,25.13,266.34,79.12,6.06,173.39,89.51,54.00,11.85,6.25,55.57,21.84,24.53,46.72,37.18,59.00,35.19,23.19,162.04,10.00,47.59,103.04,136.05,76.00,10.47,5.38,34.85,20.22,17.64,11.18,22.10,7.00,17.21,13.82,330.00,8.00,30.47,26.52,492.00,7.00,8.68,6.91,157.00,6.00,22.08,16.69,373.00,9.00,4.60,3.56,75.00,6.00,0,휴식 (Relax)
-15.06,-13.88,-3.12,-6.88,0.25,14.67,27.06,114.05,34.66,35.95,91.42,82.46,33.00,8.24,53.72,236.28,49.19,36.32,156.06,116.00,86.00,7.57,7.51,57.29,26.68,21.52,46.00,32.70,54.00,18.82,51.59,112.70,44.00,43.34,51.59,110.32,22.00,7.15,13.07,24.70,9.49,6.64,7.01,25.90,18.00,15.85,12.95,314.00,8.00,28.51,24.27,514.00,8.00,8.48,6.64,129.00,5.00,16.44,12.89,308.00,9.00,3.80,2.91,69.00,6.00,0,휴식 (Relax)
0.44,-15.88,-1.69,-26.12,-4.75,9.84,28.69,114.66,40.61,43.95,88.79,76.71,25.00,25.19,83.43,215.35,45.12,34.55,149.85,84.32,54.00,30.31,25.48,34.29,31.06,3.92,31.89,25.42,31.00,27.24,55.34,116.22,62.23,40.47,18.03,122.83,22.00,7.15,13.07,24.70,9.49,6.64,7.01,25.90,18.00,15.74,12.56,289.00,8.00,26.25,22.02,416.00,7.00,6.77,5.23,96.00,4.00,17.34,13.75,319.00,9.00,3.80,2.91,60.00,6.00,0,휴식 (Relax)
2.50,8.88,3.31,27.50,0.81,34.05,52.16,83.47,32.98,64.26,61.70,48.32,8.00,26.24,74.03,197.22,10.00,78.54,119.39,42.60,10.00,15.92,13.65,43.01,19.72,19.91,18.10,35.78,15.00,6.32,34.79,134.23,49.19,31.62,34.79,140.22,44.00,3.53,12.51,23.54,3.00,6.65,3.08,17.24,9.00,13.18,10.50,232.00,7.00,22.96,19.61,383.00,7.00,6.12,4.90,92.00,5.00,18.65,15.12,363.00,9.00,2.96,2.41,54.00,6.00,0,휴식 (Relax)
8.50,18.50,2.94,25.44,3.50,22.29,22.87,108.49,8.00,63.02,29.75,20.04,40.00,5.39,59.21,219.18,12.00,89.10,97.68,32.64,12.00,13.84,16.41,40.84,25.08,18.55,24.09,30.07,21.00,30.43,11.00,162.30,80.08,63.98,11.00,108.23,11.00,5.08,8.42,28.12,8.00,6.43,8.07,12.25,4.00,12.16,9.56,208.00,6.00,23.44,20.38,372.00,6.00,6.13,4.94,92.00,5.00,19.72,16.24,341.00,8.00,3.08,2.50,52.00,5.00,0,휴식 (Relax)
8.50,28.81,-12.44,-6.19,-1.19,22.29,22.87,108.49,8.00,63.02,29.75,20.04,40.00,6.21,48.42,224.22,16.28,95.45,106.91,32.23,1.00,15.07,6.65,50.81,23.00,27.85,31.71,20.09,31.00,10.03,16.21,166.05,77.00,77.47,30.78,86.40,11.00,1.62,13.42,24.91,9.43,4.36,12.08,8.10,1.00,12.16,9.56,184.00,5.00,24.13,20.89,328.00,5.00,6.87,5.56,108.00,6.00,19.43,15.81,319.00,8.00,2.96,2.41,49.00,5.00,0,휴식 (Relax)
-8.00,-16.56,7.88,2.06,0.50,29.47,28.38,100.68,11.31,56.45,31.41,12.04,48.00,27.07,32.16,211.07,14.87,74.48,103.94,43.43,23.00,17.99,17.24,46.92,12.00,35.91,35.48,11.38,42.00,49.54,42.40,122.78,33.00,72.67,72.25,53.32,55.00,5.67,10.55,22.67,5.83,2.20,14.31,7.54,6.00,11.66,9.00,192.00,3.00,22.54,19.17,372.00,6.00,7.14,5.86,118.00,6.00,16.60,13.32,286.00,8.00,2.76,2.12,48.00,5.00,0,휴식 (Relax)
-8.00,-28.25,-2.44,-28.88,-6.19,29.47,28.38,100.68,11.31,56.45,31.41,12.04,48.00,36.94,35.63,200.32,10.00,75.76,96.74,33.62,12.00,10.82,14.08,38.71,16.28,34.92,34.06,13.61,53.00,28.18,17.89,144.10,46.67,48.67,94.21,56.35,88.00,0.90,9.96,27.67,3.00,4.04,14.38,11.18,11.00,11.66,9.00,160.00,2.00,21.50,18.31,317.00,5.00,6.87,5.56,124.00,7.00,18.19,15.12,308.00,9.00,3.17,2.52,53.00,6.00,0,휴식 (Relax)
-6.00,-24.81,3.56,4.81,0.81,12.27,25.60,88.01,40.79,25.16,10.61,41.37,16.00,38.70,23.81,216.76,65.00,42.45,42.56,22.27,43.00,10.82,14.08,38.71,16.28,34.92,34.06,13.61,53.00,31.06,24.74,140.35,39.66,59.47,93.95,49.20,77.00,0.90,9.96,27.67,3.00,4.04,14.38,11.18,11.00,10.00,8.00,144.00,5.00,21.34,18.84,295.00,5.00,6.87,5.56,130.00,8.00,17.81,14.44,341.00,10.00,3.17,2.52,57.00,7.00,0,휴식 (Relax)
10.00,18.50,-2.06,26.12,3.81,12.27,25.60,88.01,40.79,25.16,10.61,41.37,16.00,28.57,23.03,224.41,65.92,31.73,33.49,31.90,54.00,5.87,20.07,38.97,13.00,30.66,28.06,19.56,59.00,24.08,13.80,151.32,49.19,62.80,102.26,40.25,66.00,0.90,9.96,27.67,3.00,4.04,14.38,11.18,11.00,10.00,8.00,152.00,6.00,21.77,19.44,317.00,6.00,6.83,5.45,130.00,8.00,18.60,15.12,352.00,10.00,3.17,2.52,60.00,7.00,0,휴식 (Relax)
17.00,29.50,-6.75,4.12,3.81,6.53,14.78,97.21,56.57,22.95,6.12,35.28,32.00,28.57,23.03,224.41,65.92,31.73,33.49,31.90,54.00,2.59,23.71,43.81,17.72,28.81,31.90,14.83,54.00,24.08,13.80,151.32,49.19,62.80,102.26,40.25,66.00,0.90,9.96,27.67,3.00,4.04,14.38,11.18,11.00,10.91,9.00,152.00,5.00,21.77,19.44,306.00,6.00,7.03,5.72,125.00,8.00,18.60,15.12,341.00,9.00,3.17,2.52,55.00,6.00,0,휴식 (Relax)
-14.50,-2.81,-7.06,2.06,0.69,8.15,13.86,101.26,58.24,16.95,13.86,37.74,40.00,39.18,12.32,224.69,68.62,27.93,27.82,29.72,43.00,6.64,23.71,41.05,17.00,23.84,32.99,11.78,49.00,11.59,37.47,132.19,24.60,34.70,125.61,7.95,33.00,1.50,10.41,27.79,3.61,3.66,14.89,10.22,9.00,11.39,9.50,176.00,6.00,21.69,19.19,285.00,6.00,6.60,5.45,98.00,7.00,17.05,13.32,319.00,9.00,3.16,2.45,58.00,6.00,0,휴식 (Relax)
-7.00,-26.12,-1.00,-19.25,0.56,3.52,19.60,93.39,50.60,9.65,19.60,43.87,48.00,25.23,28.74,205.03,49.19,8.73,11.91,42.16,22.00,10.37,15.00,33.73,0.00,21.56,29.11,19.65,32.00,10.48,27.74,143.11,15.56,40.05,127.16,8.39,22.00,3.21,9.69,26.03,5.39,5.52,15.88,10.47,11.00,10.91,9.00,176.00,6.00,19.40,17.88,275.00,6.00,5.36,4.38,92.00,7.00,17.61,14.09,341.00,10.00,3.14,2.34,53.00,6.00,0,휴식 (Relax)
-7.00,-15.12,5.00,-8.25,-6.44,3.52,19.60,93.39,50.60,9.65,19.60,43.87,48.00,25.23,28.74,205.03,49.19,8.73,11.91,42.16,22.00,10.37,15.00,33.73,0.00,21.56,29.11,19.65,32.00,10.48,27.74,143.11,15.56,40.05,127.16,8.39,22.00,3.21,9.69,26.03,5.39,5.52,15.88,10.47,11.00,10.91,9.00,144.00,5.00,19.40,17.88,253.00,5.00,5.36,4.38,98.00,8.00,17.61,14.09,319.00,9.00,3.14,2.34,53.00,6.00,0,휴식 (Relax)
17.50,-2.75,9.69,24.75,0.56,10.42,16.34,86.90,43.08,2.52,25.08,35.97,40.00,27.42,42.36,197.33,31.11,23.55,33.31,20.27,44.00,7.56,19.98,36.62,5.00,19.52,34.10,14.72,37.00,10.48,27.74,143.11,15.56,40.05,127.16,8.39,22.00,3.21,9.69,26.03,5.39,5.52,15.88,10.47,11.00,9.89,8.50,144.00,6.00,18.85,16.84,264.00,5.00,5.77,4.77,92.00,7.00,17.61,14.09,319.00,9.00,3.14,2.34,57.00,7.00,0,휴식 (Relax)
9.00,19.25,4.00,22.69,9.19,2.63,13.69,93.89,40.79,5.56,33.05,29.57,32.00,27.42,42.36,197.33,31.11,23.55,33.31,20.27,44.00,13.66,28.43,32.76,12.08,13.16,27.05,24.64,26.00,22.53,8.33,172.66,24.60,20.84,101.67,40.92,11.00,6.92,8.56,31.99,9.43,11.51,15.77,15.75,5.00,10.15,9.00,144.00,5.00,18.85,16.84,275.00,6.00,5.63,4.75,92.00,7.00,18.43,14.61,308.00,8.00,3.83,2.53,63.00,7.00,0,휴식 (Relax)
0.50,28.88,-11.38,0.69,3.00,6.57,9.27,93.49,32.98,7.31,28.46,33.87,40.00,39.40,33.31,208.39,22.00,44.62,42.36,37.80,22.00,4.30,27.94,42.62,18.60,3.32,30.97,32.77,16.00,22.53,8.33,172.66,24.60,20.84,101.67,40.92,11.00,9.14,11.12,33.53,11.31,10.85,13.43,12.75,8.00,9.99,8.56,144.00,5.00,20.16,18.39,264.00,5.00,6.33,5.30,108.00,8.00,18.43,14.61,319.00,7.00,3.91,2.62,69.00,1.00,0,휴식 (Relax)
-8.00,-15.12,-1.38,-10.31,-1.88,14.56,4.69,86.13,35.78,3.41,27.31,32.60,32.00,39.40,33.31,208.39,22.00,44.62,42.36,37.80,22.00,4.30,27.94,42.62,18.60,3.32,30.97,32.77,16.00,22.53,8.33,172.66,24.60,20.84,101.67,40.92,11.00,8.26,9.24,34.70,12.81,12.66,11.43,10.93,10.00,9.38,8.00,136.00,4.00,20.16,18.39,308.00,6.00,6.33,5.30,118.00,8.00,18.43,14.61,308.00,8.00,3.94,2.80,69.00,7.00,0,휴식 (Relax)
-7.50,-25.44,-1.38,-32.31,-2.06,8.02,11.79,92.10,28.84,11.41,22.38,36.16,24.00,28.42,22.47,219.16,24.60,51.44,34.49,35.65,33.00,4.30,27.94,42.62,18.60,3.32,30.97,32.77,16.00,22.53,8.33,172.66,24.60,20.84,101.67,40.92,11.00,8.67,10.78,31.81,11.18,14.96,9.68,9.25,13.00,9.58,8.50,136.00,5.00,20.84,18.99,297.00,5.00,6.33,5.30,112.00,7.00,18.43,14.61,275.00,7.00,3.77,2.59,64.00,6.00,0,휴식 (Relax)
15.50,7.56,9.31,12.38,-1.94,20.00,8.00,98.11,24.00,22.87,8.00,50.08,8.00,28.42,22.47,219.16,24.60,51.44,34.49,35.65,33.00,8.99,25.21,47.48,21.93,8.32,32.47,32.48,11.00,24.89,17.89,168.51,15.56,9.88,94.21,43.17,0.00,9.05,11.20,32.09,9.43,14.61,10.42,9.31,15.00,10.38,9.56,152.00,6.00,20.84,18.99,319.00,6.00,6.67,5.65,123.00,8.00,17.77,14.09,319.00,8.00,3.80,2.70,61.00,6.00,0,휴식 (Relax)
15.00,8.25,9.00,13.06,5.88,26.28,16.00,106.09,16.00,24.88,16.00,42.08,16.00,22.76,22.92,210.07,22.00,52.92,43.53,43.82,44.00,13.35,27.06,48.58,18.87,7.97,34.75,34.62,16.00,33.84,24.74,157.52,11.00,16.62,93.95,36.81,11.00,7.49,8.67,34.66,11.31,11.77,13.30,11.14,18.00,10.91,10.12,152.00,6.00,20.39,18.22,308.00,6.00,6.97,6.00,107.00,7.00,17.05,13.58,286.00,7.00,4.01,2.92,64.00,5.00,0,휴식 (Relax)
